Average of regret,Column Labels,,,,,
384,0.997402597,0.501298701,0.07012987,0.05974026,0.111688312,0.348051948
385,0.997409326,0.5,0.069948187,0.059585492,0.111398964,0.347668394
386,0.997416021,0.50129199,0.069767442,0.059431525,0.111111111,0.347803618
387,0.99742268,0.5,0.069587629,0.059278351,0.110824742,0.34742268
388,0.997429306,0.501285347,0.06940874,0.059125964,0.110539846,0.347557841
389,0.997435897,0.5,0.069230769,0.061538462,0.11025641,0.347692308
390,0.997442455,0.501278772,0.069053708,0.061381074,0.109974425,0.347826087
391,0.99744898,0.5,0.068877551,0.06122449,0.109693878,0.34744898
392,0.997455471,0.501272265,0.06870229,0.061068702,0.109414758,0.347582697
393,0.997461929,0.5,0.068527919,0.060913706,0.109137056,0.347208122
394,0.997468354,0.501265823,0.06835443,0.060759494,0.108860759,0.347341772
395,0.997474747,0.5,0.068181818,0.060606061,0.108585859,0.346969697
396,0.997481108,0.501259446,0.068010076,0.060453401,0.108312343,0.347103275
397,0.997487437,0.5,0.067839196,0.060301508,0.108040201,0.346733668
398,0.997493734,0.501253133,0.067669173,0.060150376,0.107769424,0.346867168
399,0.9975,0.5,0.0675,0.06,0.1075,0.3465
400,0.997506234,0.501246883,0.067331671,0.059850374,0.10723192,0.346633416
401,0.997512438,0.5,0.067164179,0.059701493,0.106965174,0.346268657
402,0.99751861,0.501240695,0.066997519,0.05955335,0.106699752,0.346401985
403,0.997524752,0.5,0.066831683,0.059405941,0.106435644,0.346039604
404,0.997530864,0.501234568,0.066666667,0.059259259,0.10617284,0.34617284
405,0.997536946,0.5,0.066502463,0.0591133,0.10591133,0.345812808
406,0.997542998,0.501228501,0.066339066,0.058968059,0.105651106,0.345945946
407,0.99754902,0.5,0.066176471,0.058823529,0.105392157,0.345588235
408,0.997555012,0.501222494,0.06601467,0.058679707,0.105134474,0.345721271
409,0.997560976,0.5,0.065853659,0.058536585,0.104878049,0.345365854
410,0.99756691,0.501216545,0.065693431,0.058394161,0.104622871,0.345498783
411,0.997572816,0.5,0.065533981,0.058252427,0.104368932,0.345145631
412,0.997578692,0.501210654,0.065375303,0.05811138,0.104116223,0.34527845
413,0.997584541,0.5,0.065217391,0.057971014,0.103864734,0.344927536
414,0.997590361,0.501204819,0.065060241,0.057831325,0.103614458,0.345060241
415,0.997596154,0.5,0.064903846,0.057692308,0.103365385,0.344711538
416,0.997601918,0.501199041,0.064748201,0.057553957,0.103117506,0.344844125
417,0.997607656,0.5,0.064593301,0.057416268,0.102870813,0.344497608
418,0.997613365,0.501193317,0.064439141,0.057279236,0.102625298,0.344630072
419,0.997619048,0.5,0.064285714,0.057142857,0.102380952,0.344285714
420,0.997624703,0.501187648,0.064133017,0.057007126,0.102137767,0.344418052
421,0.997630332,0.5,0.063981043,0.056872038,0.101895735,0.344075829
422,0.997635934,0.501182033,0.063829787,0.056737589,0.101654846,0.344208038
423,0.997641509,0.5,0.063679245,0.056603774,0.101415094,0.343867925
424,0.997647059,0.501176471,0.063529412,0.056470588,0.101176471,0.344
425,0.997652582,0.5,0.063380282,0.056338028,0.100938967,0.343661972
426,0.99765808,0.50117096,0.06323185,0.056206089,0.100702576,0.343793911
427,0.997663551,0.5,0.063084112,0.056074766,0.10046729,0.343457944
428,0.997668998,0.501165501,0.062937063,0.055944056,0.1002331,0.343589744
429,0.997674419,0.5,0.062790698,0.055813953,0.1,0.343255814
430,0.997679814,0.501160093,0.062645012,0.055684455,0.099767981,0.343387471
431,0.997685185,0.5,0.0625,0.055555556,0.099537037,0.343055556
432,0.997690531,0.501154734,0.062355658,0.055427252,0.099307159,0.343187067
433,0.997695853,0.5,0.062211982,0.055299539,0.099078341,0.342857143
434,0.997701149,0.501149425,0.062068966,0.055172414,0.098850575,0.342988506
435,0.997706422,0.5,0.061926606,0.055045872,0.098623853,0.34266055
436,0.99771167,0.501144165,0.061784897,0.054919908,0.098398169,0.342791762
437,0.997716895,0.5,0.061643836,0.054794521,0.098173516,0.342465753
438,0.997722096,0.501138952,0.061503417,0.054669704,0.097949886,0.342596811
439,0.997727273,0.5,0.061363636,0.054545455,0.097727273,0.342272727
440,0.997732426,0.501133787,0.06122449,0.054421769,0.097505669,0.342403628
441,0.997737557,0.5,0.061085973,0.054298643,0.097285068,0.342081448
442,0.997742664,0.501128668,0.060948081,0.054176072,0.097065463,0.34221219
443,0.997747748,0.5,0.060810811,0.054054054,0.096846847,0.341891892
444,0.997752809,0.501123596,0.060674157,0.053932584,0.096629213,0.342022472
445,0.997757848,0.5,0.060538117,0.053811659,0.096412556,0.341704036
446,0.997762864,0.501118568,0.060402685,0.053691275,0.096196868,0.341834452
447,0.997767857,0.5,0.060267857,0.053571429,0.095982143,0.341517857
448,0.997772829,0.501113586,0.06013363,0.053452116,0.095768374,0.341648107
449,0.997777778,0.5,0.06,0.053333333,0.095555556,0.341333333
450,0.997782705,0.501108647,0.059866962,0.053215078,0.095343681,0.341463415
451,0.997787611,0.5,0.059734513,0.053097345,0.095132743,0.341150442
452,0.997792494,0.501103753,0.059602649,0.052980132,0.094922737,0.341280353
453,0.997797357,0.5,0.059471366,0.052863436,0.094713656,0.340969163
454,0.997802198,0.501098901,0.059340659,0.052747253,0.094505495,0.341098901
455,0.997807018,0.5,0.059210526,0.052631579,0.094298246,0.340789474
456,0.997811816,0.501094092,0.059080963,0.052516411,0.094091904,0.340919037
457,0.997816594,0.5,0.058951965,0.052401747,0.093886463,0.340611354
458,0.997821351,0.501089325,0.058823529,0.052287582,0.093681917,0.340740741
459,0.997826087,0.5,0.058695652,0.052173913,0.093478261,0.340434783
460,0.997830803,0.501084599,0.05856833,0.052060738,0.093275488,0.340563991
461,0.997835498,0.5,0.058441558,0.051948052,0.093073593,0.34025974
462,0.997840173,0.501079914,0.058315335,0.051835853,0.09287257,0.340388769
463,0.997844828,0.5,0.058189655,0.051724138,0.092672414,0.340086207
464,0.997849462,0.501075269,0.058064516,0.051612903,0.092473118,0.340215054
465,0.997854077,0.5,0.057939914,0.051502146,0.092274678,0.339914163
466,0.997858672,0.501070664,0.057815846,0.051391863,0.092077088,0.340042827
467,0.997863248,0.5,0.057692308,0.051282051,0.091880342,0.33974359
468,0.997867804,0.501066098,0.057569296,0.051172708,0.091684435,0.339872068
469,0.99787234,0.5,0.057446809,0.05106383,0.091489362,0.339574468
470,0.997876858,0.501061571,0.057324841,0.050955414,0.091295117,0.33970276
471,0.997881356,0.5,0.05720339,0.050847458,0.091101695,0.33940678
472,0.997885835,0.501057082,0.057082452,0.050739958,0.090909091,0.339534884
473,0.997890295,0.5,0.056962025,0.050632911,0.0907173,0.339240506
474,0.997894737,0.501052632,0.056842105,0.050526316,0.090526316,0.339368421
475,0.99789916,0.5,0.056722689,0.050420168,0.090336134,0.33907563
476,0.997903564,0.501048218,0.056603774,0.050314465,0.090146751,0.339203354
477,0.99790795,0.5,0.056485356,0.050209205,0.089958159,0.338912134
478,0.997912317,0.501043841,0.056367432,0.050104384,0.089770355,0.339039666
479,0.997916667,0.5,0.05625,0.05,0.089583333,0.33875
480,0.997920998,0.501039501,0.056133056,0.04989605,0.089397089,0.338877339
481,0.997925311,0.5,0.056016598,0.049792531,0.089211618,0.338589212
482,0.997929607,0.501035197,0.055900621,0.049689441,0.089026915,0.338716356
483,0.997933884,0.5,0.055785124,0.049586777,0.088842975,0.338429752
484,0.997938144,0.501030928,0.055670103,0.049484536,0.088659794,0.338556701
485,0.997942387,0.5,0.055555556,0.049382716,0.088477366,0.338271605
486,0.997946612,0.501026694,0.055441478,0.049281314,0.088295688,0.338398357
487,0.99795082,0.5,0.055327869,0.049180328,0.088114754,0.338114754
488,0.99795501,0.501022495,0.055214724,0.049079755,0.08793456,0.338241309
489,0.997959184,0.5,0.055102041,0.048979592,0.087755102,0.337959184
490,0.99796334,0.50101833,0.054989817,0.048879837,0.087576375,0.33808554
491,0.99796748,0.5,0.054878049,0.050813008,0.087398374,0.338211382
492,0.997971602,0.501014199,0.054766734,0.050709939,0.087221095,0.338336714
493,0.997975709,0.5,0.05465587,0.050607287,0.087044534,0.33805668
494,0.997979798,0.501010101,0.054545455,0.050505051,0.086868687,0.338181818
495,0.997983871,0.5,0.054435484,0.050403226,0.086693548,0.337903226
496,0.997987928,0.501006036,0.054325956,0.050301811,0.086519115,0.338028169
497,0.997991968,0.5,0.054216867,0.050200803,0.086345382,0.337751004
498,0.997995992,0.501002004,0.054108216,0.0501002,0.086172345,0.337875752
499,0.998,0.5,0.054,0.05,0.086,0.3376
500,0.998003992,0.500998004,0.053892216,0.0499002,0.085828343,0.337724551
501,0.998007968,0.5,0.053784861,0.049800797,0.085657371,0.337450199
502,0.998011928,0.500994036,0.053677932,0.049701789,0.085487078,0.337574553
503,0.998015873,0.5,0.053571429,0.049603175,0.08531746,0.337301587
504,0.998019802,0.500990099,0.053465347,0.04950495,0.085148515,0.337425743
505,0.998023715,0.5,0.053359684,0.049407115,0.084980237,0.33715415
506,0.998027613,0.500986193,0.053254438,0.049309665,0.084812623,0.337278107
507,0.998031496,0.5,0.053149606,0.049212598,0.084645669,0.337007874
508,0.998035363,0.500982318,0.053045187,0.049115914,0.084479371,0.337131631
509,0.998039216,0.5,0.052941176,0.049019608,0.084313725,0.336862745
510,0.998043053,0.500978474,0.052837573,0.048923679,0.084148728,0.336986301
511,0.998046875,0.5,0.052734375,0.048828125,0.083984375,0.33671875
512,0.998050682,0.500974659,0.052631579,0.048732943,0.083820663,0.336842105
513,0.998054475,0.5,0.052529183,0.048638132,0.083657588,0.336575875
514,0.998058252,0.500970874,0.052427184,0.048543689,0.083495146,0.336699029
515,0.998062016,0.5,0.052325581,0.048449612,0.083333333,0.336434109
516,0.998065764,0.500967118,0.052224371,0.048355899,0.083172147,0.33655706
517,0.998069498,0.5,0.052123552,0.048262548,0.083011583,0.336293436
518,0.998073218,0.500963391,0.052023121,0.048169557,0.082851638,0.336416185
519,0.998076923,0.5,0.051923077,0.048076923,0.082692308,0.336153846
520,0.998080614,0.500959693,0.051823417,0.047984645,0.082533589,0.336276392
521,0.998084291,0.5,0.051724138,0.04789272,0.082375479,0.336015326
522,0.998087954,0.500956023,0.051625239,0.047801147,0.082217973,0.336137667
523,0.998091603,0.5,0.051526718,0.047709924,0.082061069,0.335877863
524,0.998095238,0.500952381,0.051428571,0.047619048,0.081904762,0.336
525,0.998098859,0.5,0.051330798,0.047528517,0.081749049,0.335741445
526,0.998102467,0.500948767,0.051233397,0.04743833,0.081593928,0.335863378
527,0.998106061,0.5,0.051136364,0.047348485,0.081439394,0.335606061
528,0.998109641,0.50094518,0.051039698,0.047258979,0.081285444,0.335727788
529,0.998113208,0.5,0.050943396,0.047169811,0.081132075,0.335471698
530,0.998116761,0.50094162,0.050847458,0.047080979,0.080979284,0.33559322
531,0.998120301,0.5,0.05075188,0.046992481,0.080827068,0.335338346
532,0.998123827,0.500938086,0.05065666,0.046904315,0.080675422,0.335459662
533,0.998127341,0.5,0.050561798,0.048689139,0.080524345,0.335580524
534,0.998130841,0.500934579,0.05046729,0.048598131,0.080373832,0.335700935
535,0.998134328,0.5,0.050373134,0.048507463,0.080223881,0.335447761
536,0.998137803,0.500931099,0.05027933,0.048417132,0.080074488,0.33556797
537,0.998141264,0.5,0.050185874,0.048327138,0.079925651,0.335315985
538,0.998144712,0.500927644,0.050092764,0.048237477,0.079777365,0.335435993
539,0.998148148,0.5,0.05,0.048148148,0.07962963,0.335185185
540,0.998151571,0.500924214,0.049907579,0.04805915,0.07948244,0.335304991
541,0.998154982,0.5,0.049815498,0.04797048,0.079335793,0.335055351
542,0.998158379,0.50092081,0.049723757,0.047882136,0.079189687,0.335174954
543,0.998161765,0.5,0.049632353,0.049632353,0.079044118,0.335294118
544,0.998165138,0.500917431,0.049541284,0.049541284,0.078899083,0.335412844
545,0.998168498,0.5,0.049450549,0.049450549,0.078754579,0.335164835
546,0.998171846,0.500914077,0.049360146,0.049360146,0.078610603,0.335283364
547,0.998175182,0.5,0.049270073,0.049270073,0.078467153,0.335036496
548,0.998178506,0.500910747,0.049180328,0.049180328,0.078324226,0.335154827
549,0.998181818,0.5,0.049090909,0.049090909,0.078181818,0.334909091
550,0.998185118,0.500907441,0.049001815,0.049001815,0.078039927,0.335027223
551,0.998188406,0.5,0.048913043,0.048913043,0.077898551,0.334782609
552,0.998191682,0.500904159,0.048824593,0.050632911,0.077757685,0.335262206
553,0.998194946,0.5,0.048736462,0.050541516,0.077617329,0.335018051
554,0.998198198,0.500900901,0.048648649,0.05045045,0.077477477,0.335135135
555,0.998201439,0.5,0.048561151,0.050359712,0.077338129,0.334892086
556,0.998204668,0.500897666,0.048473968,0.0502693,0.077199282,0.335008977
557,0.998207885,0.5,0.048387097,0.050179211,0.077060932,0.334767025
558,0.998211091,0.500894454,0.048300537,0.050089445,0.076923077,0.334883721
559,0.998214286,0.5,0.048214286,0.05,0.076785714,0.334642857
560,0.998217469,0.500891266,0.048128342,0.049910873,0.076648841,0.334759358
561,0.998220641,0.5,0.048042705,0.049822064,0.076512456,0.334519573
562,0.998223801,0.500888099,0.047957371,0.04973357,0.076376554,0.334635879
563,0.99822695,0.5,0.04787234,0.04964539,0.076241135,0.334397163
564,0.998230088,0.500884956,0.047787611,0.049557522,0.076106195,0.334513274
565,0.998233216,0.5,0.04770318,0.049469965,0.075971731,0.334275618
566,0.998236332,0.500881834,0.047619048,0.049382716,0.075837743,0.334391534
567,0.998239437,0.5,0.047535211,0.049295775,0.075704225,0.33415493
568,0.998242531,0.500878735,0.04745167,0.049209139,0.075571178,0.33427065
569,0.998245614,0.5,0.047368421,0.049122807,0.075438596,0.334035088
570,0.998248687,0.500875657,0.047285464,0.049036778,0.07530648,0.334150613
571,0.998251748,0.5,0.047202797,0.050699301,0.075174825,0.334265734
572,0.998254799,0.5008726,0.047120419,0.052356021,0.07504363,0.334729494
573,0.99825784,0.5,0.047038328,0.054006969,0.074912892,0.334843206
574,0.99826087,0.500869565,0.046956522,0.053913043,0.074782609,0.334956522
575,0.998263889,0.5,0.046875,0.053819444,0.074652778,0.334722222
576,0.998266898,0.500866551,0.046793761,0.05372617,0.074523397,0.334835355
577,0.998269896,0.5,0.046712803,0.053633218,0.074394464,0.334602076
578,0.998272884,0.500863558,0.046632124,0.053540587,0.074265976,0.334715026
579,0.998275862,0.5,0.046551724,0.053448276,0.074137931,0.334482759
580,0.99827883,0.500860585,0.046471601,0.053356282,0.074010327,0.334595525
581,0.998281787,0.5,0.046391753,0.053264605,0.073883162,0.334364261
582,0.998284734,0.500857633,0.046312178,0.053173242,0.073756432,0.334476844
583,0.998287671,0.5,0.046232877,0.053082192,0.073630137,0.334246575
584,0.998290598,0.500854701,0.046153846,0.054700855,0.073504274,0.334700855
585,0.998293515,0.5,0.046075085,0.054607509,0.07337884,0.33447099
586,0.998296422,0.500851789,0.045996593,0.05451448,0.073253833,0.334582624
587,0.99829932,0.5,0.045918367,0.054421769,0.073129252,0.334353741
588,0.998302207,0.500848896,0.045840407,0.054329372,0.073005093,0.334465195
589,0.998305085,0.5,0.045762712,0.054237288,0.072881356,0.334237288
590,0.998307953,0.500846024,0.045685279,0.054145516,0.072758037,0.334348562
591,0.998310811,0.5,0.045608108,0.054054054,0.072635135,0.334121622
592,0.998313659,0.50084317,0.045531197,0.053962901,0.072512648,0.334232715
593,0.998316498,0.5,0.045454545,0.053872054,0.072390572,0.334006734
594,0.998319328,0.500840336,0.045378151,0.053781513,0.072268908,0.334117647
595,0.998322148,0.5,0.045302013,0.053691275,0.072147651,0.333892617
596,0.998324958,0.500837521,0.045226131,0.05360134,0.072026801,0.33400335
597,0.998327759,0.5,0.045150502,0.053511706,0.071906355,0.333779264
598,0.998330551,0.500834725,0.045075125,0.053422371,0.071786311,0.333889816
599,0.998333333,0.5,0.045,0.053333333,0.071666667,0.333666667
600,0.998336106,0.500831947,0.044925125,0.053244592,0.071547421,0.333777038
601,0.99833887,0.5,0.044850498,0.053156146,0.071428571,0.333554817
602,0.998341625,0.500829187,0.044776119,0.053067993,0.071310116,0.333665008
603,0.998344371,0.5,0.044701987,0.052980132,0.071192053,0.333443709
604,0.998347107,0.500826446,0.044628099,0.054545455,0.07107438,0.333884298
605,0.998349835,0.5,0.044554455,0.054455446,0.070957096,0.333663366
606,0.998352554,0.500823723,0.044481054,0.054365733,0.070840198,0.333772652
607,0.998355263,0.5,0.044407895,0.054276316,0.070723684,0.333552632
608,0.998357964,0.500821018,0.044334975,0.054187192,0.070607553,0.333661741
609,0.998360656,0.5,0.044262295,0.054098361,0.070491803,0.333442623
610,0.998363339,0.500818331,0.044189853,0.05400982,0.070376432,0.333551555
611,0.998366013,0.5,0.044117647,0.053921569,0.070261438,0.333333333
612,0.998368679,0.500815661,0.044045677,0.053833605,0.070146819,0.333442088
613,0.998371336,0.5,0.043973941,0.053745928,0.070032573,0.333224756
614,0.998373984,0.500813008,0.043902439,0.053658537,0.069918699,0.333333333
615,0.998376623,0.5,0.043831169,0.053571429,0.069805195,0.333116883
616,0.998379254,0.500810373,0.04376013,0.053484603,0.069692058,0.333225284
617,0.998381877,0.5,0.04368932,0.053398058,0.069579288,0.333009709
618,0.998384491,0.500807754,0.04361874,0.053311793,0.069466882,0.333117932
619,0.998387097,0.5,0.043548387,0.053225806,0.069354839,0.332903226
620,0.998389694,0.500805153,0.043478261,0.053140097,0.069243156,0.333011272
621,0.998392283,0.5,0.04340836,0.053054662,0.069131833,0.332797428
622,0.998394864,0.500802568,0.043338684,0.052969502,0.069020867,0.332905297
623,0.998397436,0.5,0.043269231,0.052884615,0.068910256,0.332692308
624,0.9984,0.5008,0.0432,0.0528,0.0688,0.3328
625,0.998402556,0.5,0.04313099,0.052715655,0.068690096,0.332587859
626,0.998405104,0.500797448,0.043062201,0.052631579,0.068580542,0.332695375
627,0.998407643,0.5,0.042993631,0.052547771,0.068471338,0.332484076
628,0.998410175,0.500794913,0.042925278,0.052464229,0.06836248,0.332591415
629,0.998412698,0.5,0.042857143,0.052380952,0.068253968,0.332380952
630,0.998415214,0.500792393,0.042789223,0.05229794,0.0681458,0.332488114
631,0.998417722,0.5,0.042721519,0.05221519,0.068037975,0.332278481
632,0.998420221,0.500789889,0.042654028,0.052132701,0.06793049,0.332385466
633,0.998422713,0.5,0.042586751,0.052050473,0.067823344,0.332176656
634,0.998425197,0.500787402,0.042519685,0.051968504,0.067716535,0.332283465
635,0.998427673,0.5,0.04245283,0.053459119,0.067610063,0.332389937
636,0.998430141,0.500784929,0.042386185,0.053375196,0.067503925,0.332496075
637,0.998432602,0.5,0.042319749,0.053291536,0.067398119,0.332288401
638,0.998435055,0.500782473,0.042253521,0.053208138,0.067292645,0.332394366
639,0.9984375,0.5,0.0421875,0.0546875,0.0671875,0.3325
640,0.998439938,0.500780031,0.042121685,0.054602184,0.067082683,0.332605304
641,0.998442368,0.5,0.042056075,0.054517134,0.066978193,0.332398754
642,0.99844479,0.500777605,0.041990669,0.054432348,0.066874028,0.332503888
643,0.998447205,0.5,0.041925466,0.054347826,0.066770186,0.332298137
644,0.998449612,0.500775194,0.041860465,0.054263566,0.068217054,0.332713178
645,0.998452012,0.5,0.041795666,0.054179567,0.068111455,0.33250774
646,0.998454405,0.500772798,0.041731066,0.054095827,0.068006182,0.332612056
647,0.99845679,0.5,0.041666667,0.054012346,0.067901235,0.332407407
648,0.998459168,0.500770416,0.041602465,0.053929122,0.06779661,0.332511556
649,0.998461538,0.5,0.041538462,0.055384615,0.067692308,0.332615385
650,0.998463902,0.500768049,0.041474654,0.055299539,0.067588326,0.332718894
651,0.998466258,0.5,0.041411043,0.055214724,0.067484663,0.332515337
652,0.998468606,0.500765697,0.041347626,0.055130168,0.067381317,0.332618683
653,0.998470948,0.5,0.041284404,0.055045872,0.067278287,0.332415902
654,0.998473282,0.500763359,0.041221374,0.05648855,0.067175573,0.332824427
655,0.99847561,0.5,0.041158537,0.056402439,0.067073171,0.332621951
656,0.99847793,0.500761035,0.04109589,0.056316591,0.066971081,0.332724505
657,0.998480243,0.5,0.041033435,0.056231003,0.066869301,0.332522796
658,0.998482549,0.500758725,0.040971168,0.056145675,0.06676783,0.33262519
659,0.998484848,0.5,0.040909091,0.056060606,0.066666667,0.332424242
660,0.998487141,0.50075643,0.040847201,0.055975794,0.066565809,0.332526475
661,0.998489426,0.5,0.040785498,0.055891239,0.066465257,0.332326284
662,0.998491704,0.500754148,0.040723982,0.055806938,0.066365008,0.332428356
663,0.998493976,0.5,0.040662651,0.055722892,0.06626506,0.332228916
664,0.998496241,0.50075188,0.040601504,0.055639098,0.066165414,0.332330827
665,0.998498498,0.5,0.040540541,0.055555556,0.066066066,0.332132132
666,0.99850075,0.500749625,0.04047976,0.055472264,0.065967016,0.332233883
667,0.998502994,0.5,0.040419162,0.055389222,0.065868263,0.332035928
668,0.998505232,0.500747384,0.040358744,0.055306428,0.065769806,0.332137519
669,0.998507463,0.5,0.040298507,0.055223881,0.065671642,0.331940299
670,0.998509687,0.500745156,0.04023845,0.05514158,0.06557377,0.332041729
671,0.998511905,0.5,0.040178571,0.055059524,0.06547619,0.331845238
672,0.998514116,0.500742942,0.040118871,0.054977712,0.0653789,0.331946508
673,0.99851632,0.5,0.040059347,0.054896142,0.065281899,0.331750742
674,0.998518519,0.500740741,0.04,0.054814815,0.065185185,0.331851852
675,0.99852071,0.5,0.039940828,0.054733728,0.065088757,0.331656805
676,0.998522895,0.500738552,0.039881832,0.05465288,0.064992614,0.331757755
677,0.998525074,0.5,0.039823009,0.056047198,0.064896755,0.331858407
678,0.998527246,0.500736377,0.039764359,0.055964654,0.064801178,0.331958763
679,0.998529412,0.5,0.039705882,0.055882353,0.064705882,0.331764706
680,0.998531571,0.500734214,0.039647577,0.055800294,0.064610866,0.331864905
681,0.998533724,0.5,0.039589443,0.055718475,0.064516129,0.331671554
682,0.998535871,0.500732064,0.039531479,0.057101025,0.064421669,0.332064422
683,0.998538012,0.5,0.039473684,0.057017544,0.064327485,0.331871345
684,0.998540146,0.500729927,0.039416058,0.056934307,0.064233577,0.331970803
685,0.998542274,0.5,0.039358601,0.058309038,0.064139942,0.332069971
686,0.998544396,0.500727802,0.03930131,0.058224163,0.064046579,0.33216885
687,0.998546512,0.5,0.039244186,0.058139535,0.063953488,0.331976744
688,0.998548621,0.500725689,0.039187228,0.058055152,0.063860668,0.332075472
689,0.998550725,0.5,0.039130435,0.057971014,0.063768116,0.331884058
690,0.998552822,0.500723589,0.039073806,0.05788712,0.063675832,0.331982634
691,0.998554913,0.5,0.039017341,0.057803468,0.063583815,0.331791908
692,0.998556999,0.500721501,0.038961039,0.057720058,0.063492063,0.331890332
693,0.998559078,0.5,0.038904899,0.057636888,0.063400576,0.331700288
694,0.998561151,0.500719424,0.038848921,0.057553957,0.063309353,0.331798561
695,0.998563218,0.5,0.038793103,0.058908046,0.063218391,0.331896552
696,0.99856528,0.50071736,0.038737446,0.058823529,0.06312769,0.331994261
697,0.998567335,0.5,0.038681948,0.058739255,0.063037249,0.331805158
698,0.998569385,0.500715308,0.038626609,0.058655222,0.062947067,0.331902718
699,0.998571429,0.5,0.038571429,0.058571429,0.062857143,0.331714286
700,0.998573466,0.500713267,0.038516405,0.058487874,0.062767475,0.331811698
701,0.998575499,0.5,0.038461538,0.058404558,0.062678063,0.331623932
702,0.998577525,0.500711238,0.038406828,0.058321479,0.062588905,0.331721195
703,0.998579545,0.5,0.038352273,0.058238636,0.0625,0.331534091
704,0.99858156,0.50070922,0.038297872,0.058156028,0.062411348,0.331631206
705,0.998583569,0.5,0.038243626,0.058073654,0.062322946,0.331444759
706,0.998585573,0.500707214,0.038189533,0.057991513,0.062234795,0.331541726
707,0.998587571,0.5,0.038135593,0.057909605,0.062146893,0.331355932
708,0.998589563,0.500705219,0.038081805,0.057827927,0.062059238,0.33145275
709,0.998591549,0.5,0.038028169,0.057746479,0.061971831,0.331267606
710,0.99859353,0.500703235,0.037974684,0.05766526,0.061884669,0.331364276
711,0.998595506,0.5,0.037921348,0.05758427,0.061797753,0.331179775
712,0.998597475,0.500701262,0.037868163,0.057503506,0.06171108,0.331276297
713,0.99859944,0.5,0.037815126,0.057422969,0.06162465,0.331092437
714,0.998601399,0.500699301,0.037762238,0.057342657,0.061538462,0.331188811
715,0.998603352,0.5,0.037709497,0.05726257,0.061452514,0.331005587
716,0.9986053,0.50069735,0.037656904,0.057182706,0.061366806,0.331101813
717,0.998607242,0.5,0.037604457,0.057103064,0.061281337,0.33091922
718,0.998609179,0.50069541,0.037552156,0.058414465,0.061196106,0.331293463
719,0.998611111,0.5,0.0375,0.059722222,0.061111111,0.331388889
720,0.998613037,0.500693481,0.037447989,0.05963939,0.061026352,0.33148405
721,0.998614958,0.5,0.037396122,0.059556787,0.060941828,0.331301939
722,0.998616874,0.500691563,0.037344398,0.059474412,0.060857538,0.331396957
723,0.998618785,0.5,0.037292818,0.059392265,0.060773481,0.33121547
724,0.99862069,0.500689655,0.037241379,0.060689655,0.060689655,0.331586207
725,0.99862259,0.5,0.037190083,0.060606061,0.060606061,0.331404959
726,0.998624484,0.500687758,0.037138927,0.060522696,0.060522696,0.331499312
727,0.998626374,0.5,0.037087912,0.06043956,0.06043956,0.331318681
728,0.998628258,0.500685871,0.037037037,0.060356653,0.060356653,0.331412894
729,0.998630137,0.5,0.036986301,0.060273973,0.060273973,0.331232877
730,0.998632011,0.500683995,0.036935705,0.060191518,0.060191518,0.331326949
731,0.99863388,0.5,0.036885246,0.06010929,0.06010929,0.331147541
732,0.998635744,0.500682128,0.036834925,0.060027285,0.060027285,0.331241473
733,0.998637602,0.5,0.036784741,0.059945504,0.059945504,0.33106267
734,0.998639456,0.500680272,0.036734694,0.059863946,0.059863946,0.331156463
735,0.998641304,0.5,0.036684783,0.059782609,0.059782609,0.330978261
736,0.998643148,0.500678426,0.036635007,0.059701493,0.059701493,0.331071913
737,0.998644986,0.5,0.036585366,0.059620596,0.059620596,0.330894309
738,0.99864682,0.50067659,0.036535859,0.059539919,0.059539919,0.330987821
739,0.998648649,0.5,0.036486486,0.059459459,0.059459459,0.330810811
740,0.998650472,0.500674764,0.036437247,0.059379217,0.059379217,0.330904184
741,0.998652291,0.5,0.03638814,0.059299191,0.059299191,0.330727763
742,0.998654105,0.500672948,0.036339166,0.059219381,0.059219381,0.330820996
743,0.998655914,0.5,0.036290323,0.059139785,0.059139785,0.330645161
744,0.998657718,0.500671141,0.036241611,0.059060403,0.059060403,0.330738255
745,0.998659517,0.5,0.036193029,0.058981233,0.058981233,0.330563003
746,0.998661312,0.500669344,0.036144578,0.058902276,0.058902276,0.330655957
747,0.998663102,0.5,0.036096257,0.058823529,0.058823529,0.330481283
748,0.998664887,0.500667557,0.036048064,0.058744993,0.058744993,0.330574099
749,0.998666667,0.5,0.036,0.06,0.058666667,0.330666667
750,0.998668442,0.500665779,0.035952064,0.059920107,0.058588549,0.330758988
751,0.998670213,0.5,0.035904255,0.059840426,0.058510638,0.330585106
752,0.998671979,0.500664011,0.035856574,0.059760956,0.058432935,0.330677291
753,0.99867374,0.5,0.035809019,0.059681698,0.058355438,0.330503979
754,0.998675497,0.500662252,0.035761589,0.059602649,0.058278146,0.330596026
755,0.998677249,0.5,0.035714286,0.05952381,0.058201058,0.33042328
756,0.998678996,0.500660502,0.035667107,0.059445178,0.058124174,0.330515192
757,0.998680739,0.5,0.035620053,0.059366755,0.058047493,0.330343008
758,0.998682477,0.500658762,0.035573123,0.059288538,0.057971014,0.330434783
759,0.998684211,0.5,0.035526316,0.059210526,0.057894737,0.330263158
760,0.99868594,0.50065703,0.035479632,0.05913272,0.05781866,0.330354796
761,0.998687664,0.5,0.035433071,0.059055118,0.057742782,0.330183727
762,0.998689384,0.500655308,0.035386632,0.05897772,0.057667104,0.330275229
