Average of regret,Column Labels,,,,,
2085,0.292425695,0.140651965,0.002972196,0.021284756,0.033557047,0.098178332
2086,0.292189746,0.14048874,0.002970771,0.021274557,0.033540968,0.098092956
2087,0.291954023,0.140421456,0.002969349,0.021264368,0.033524904,0.09802682
2088,0.291718526,0.140258497,0.002967927,0.021254189,0.033508856,0.097941599
2089,0.291961722,0.140191388,0.002966507,0.021148325,0.033492823,0.097952153
2090,0.292204687,0.140506934,0.002965088,0.021138211,0.033476805,0.098058345
2091,0.292447419,0.140439771,0.002963671,0.021128107,0.033460803,0.098087954
2092,0.292689919,0.140754897,0.002962255,0.021118012,0.033444816,0.09819398
2093,0.292932187,0.140687679,0.00296084,0.021107927,0.033428844,0.098223496
2094,0.292696897,0.141002387,0.002959427,0.021097852,0.033412888,0.09823389
2095,0.292938931,0.140935115,0.002958015,0.021087786,0.033396947,0.098263359
2096,0.293180734,0.141249404,0.002956605,0.02107773,0.033381021,0.098369099
2097,0.292945663,0.141182078,0.002955195,0.021067684,0.03336511,0.098303146
2098,0.293187232,0.141019533,0.002953788,0.021057646,0.033349214,0.098313483
2099,0.292952381,0.140952381,0.002952381,0.021047619,0.033333333,0.098247619
2100,0.293193717,0.1407901,0.002950976,0.021037601,0.033317468,0.098257972
2101,0.292959087,0.140723121,0.002949572,0.021027593,0.033301618,0.098192198
2102,0.292724679,0.141036614,0.002948169,0.021017594,0.033285782,0.098202568
2103,0.292965779,0.140969582,0.002946768,0.021007605,0.033269962,0.098231939
2104,0.293206651,0.140807601,0.002945368,0.020997625,0.033254157,0.09824228
2105,0.29297246,0.140740741,0.00294397,0.020987654,0.033238367,0.098176638
2106,0.293213099,0.141053631,0.002942572,0.020977693,0.033222591,0.098281917
2107,0.29345351,0.140986717,0.002941176,0.020967742,0.033206831,0.098311195
2108,0.293219535,0.140825036,0.002939782,0.0209578,0.033191086,0.098226648
2109,0.293459716,0.140758294,0.002938389,0.020947867,0.033175355,0.098255924
2110,0.293699668,0.140596874,0.002936997,0.020937944,0.03315964,0.098266225
2111,0.293939394,0.140530303,0.002935606,0.021306818,0.033143939,0.098371212
2112,0.294178893,0.140369143,0.002934217,0.021296735,0.033128254,0.098381448
2113,0.293945128,0.140302744,0.002932829,0.02128666,0.033112583,0.098315989
2114,0.293711584,0.140614657,0.002931442,0.021276596,0.033096927,0.098326241
2115,0.293478261,0.140548204,0.002930057,0.021266541,0.033081285,0.09826087
2116,0.293245158,0.140387341,0.002928673,0.021256495,0.033065659,0.098176665
2117,0.293012276,0.140321058,0.00292729,0.021246459,0.033050047,0.098111426
2118,0.292779613,0.140632374,0.002925908,0.021236432,0.03303445,0.098121756
2119,0.293018868,0.140566038,0.002924528,0.021226415,0.033018868,0.098150943
2120,0.292786421,0.140876945,0.002923149,0.021216407,0.0330033,0.098161245
2121,0.292554194,0.140810556,0.002921772,0.021206409,0.032987747,0.098096136
2122,0.292322186,0.140650024,0.002920396,0.02119642,0.032972209,0.098012247
2123,0.292090395,0.140583804,0.002919021,0.021186441,0.032956685,0.097947269
2124,0.292329412,0.140894118,0.002917647,0.021176471,0.032941176,0.098051765
2125,0.292568203,0.140827846,0.002916275,0.02116651,0.032925682,0.098080903
2126,0.292336624,0.141137753,0.002914904,0.021156559,0.032910202,0.098091208
2127,0.292575188,0.141071429,0.002913534,0.021146617,0.032894737,0.098120301
2128,0.292813527,0.14138093,0.002912165,0.021136684,0.032879286,0.098224519
2129,0.293051643,0.141314554,0.002910798,0.021126761,0.03286385,0.098253521
2130,0.293289535,0.141623651,0.002909432,0.021116847,0.032848428,0.098357579
2131,0.293058161,0.141557223,0.002908068,0.021106942,0.032833021,0.098292683
2132,0.292827004,0.141865917,0.002906704,0.021097046,0.032817628,0.09830286
2133,0.292596064,0.141799438,0.002905342,0.02108716,0.032802249,0.098238051
2134,0.29236534,0.142107728,0.002903981,0.021077283,0.032786885,0.098248244
2135,0.292134831,0.142041199,0.002902622,0.021067416,0.032771536,0.098183521
2136,0.291904539,0.142349088,0.002901263,0.021057557,0.0327562,0.09819373
2137,0.292142189,0.142282507,0.002899906,0.021047708,0.032740879,0.098222638
2138,0.291912108,0.142589995,0.002898551,0.021037868,0.032725573,0.098232819
2139,0.292149533,0.142523364,0.002897196,0.021028037,0.03271028,0.098261682
2140,0.291919664,0.142363382,0.002895843,0.021018216,0.032695002,0.098178421
2141,0.292156863,0.142296919,0.002894491,0.021008403,0.032679739,0.098207283
2142,0.291927205,0.142137191,0.00289314,0.0209986,0.032664489,0.098124125
2143,0.291697761,0.142070896,0.002891791,0.020988806,0.032649254,0.098059701
2144,0.291468531,0.141911422,0.002890443,0.020979021,0.032634033,0.09797669
2145,0.291239515,0.141845294,0.002889096,0.020969245,0.032618826,0.097912395
2146,0.291476479,0.141686074,0.00288775,0.020959478,0.032603633,0.097922683
2147,0.291713222,0.141620112,0.002886406,0.020949721,0.032588454,0.097951583
2148,0.291484411,0.141926477,0.002885063,0.020939972,0.03257329,0.097961843
2149,0.29172093,0.141860465,0.002883721,0.020930233,0.03255814,0.097990698
2150,0.291492329,0.141701534,0.00288238,0.020920502,0.032543003,0.09790795
2151,0.291263941,0.141635688,0.002881041,0.020910781,0.032527881,0.097843866
2152,0.291500232,0.141477009,0.002879703,0.020901068,0.032512773,0.097854157
2153,0.291736305,0.141411328,0.002878366,0.020891365,0.032497679,0.097883008
2154,0.291508121,0.1412529,0.00287703,0.020881671,0.032482599,0.097800464
2155,0.29174397,0.141187384,0.002875696,0.020871985,0.032467532,0.097829314
2156,0.291515994,0.141029207,0.002874363,0.020862309,0.03245248,0.097746871
2157,0.291751622,0.140963855,0.002873031,0.020852641,0.032437442,0.097775718
2158,0.291523854,0.140805929,0.0028717,0.020842983,0.032422418,0.097693377
2159,0.291296296,0.140740741,0.00287037,0.020833333,0.032407407,0.09762963
2160,0.291531698,0.141045812,0.002869042,0.020823693,0.032392411,0.097732531
2161,0.291304348,0.140980574,0.002867715,0.020814061,0.032377428,0.097668825
2162,0.291539528,0.141285252,0.002866389,0.020804438,0.03236246,0.097771613
2163,0.291312384,0.141219963,0.002865065,0.020794824,0.032347505,0.097707948
2164,0.291547344,0.141524249,0.002863741,0.020785219,0.032332564,0.097810624
2165,0.291782087,0.14145891,0.002862419,0.020775623,0.032317636,0.097839335
2166,0.291555145,0.141762806,0.002861098,0.020766036,0.032302723,0.097849562
2167,0.291789668,0.141697417,0.002859779,0.020756458,0.032287823,0.097878229
2168,0.292023974,0.14153988,0.00285846,0.020746888,0.032272937,0.097888428
2169,0.292258065,0.141474654,0.002857143,0.020737327,0.032258065,0.097917051
2170,0.292491939,0.141777982,0.002855827,0.020727775,0.032243206,0.098019346
2171,0.292725599,0.141712707,0.002854512,0.020718232,0.032228361,0.098047882
2172,0.292959043,0.142015647,0.002853198,0.020708698,0.03221353,0.098150023
2173,0.293192272,0.141950322,0.002851886,0.020699172,0.032198712,0.098178473
2174,0.292965517,0.141793103,0.002850575,0.020689655,0.032183908,0.098096552
2175,0.292738971,0.141727941,0.002849265,0.020680147,0.032169118,0.098033088
2176,0.292512632,0.141570969,0.002847956,0.020670648,0.032154341,0.097951309
2177,0.292286501,0.141505969,0.002846648,0.020661157,0.032139578,0.097887971
2178,0.292060578,0.141349243,0.002845342,0.020651675,0.032124828,0.097806333
2179,0.292293578,0.141284404,0.002844037,0.020642202,0.032110092,0.097834862
2180,0.292067859,0.141586428,0.002842733,0.020632737,0.032003668,0.097826685
2181,0.291842346,0.14152154,0.00284143,0.020623281,0.031989001,0.09776352
2182,0.291617041,0.141365094,0.002840128,0.020613834,0.031974347,0.097682089
2183,0.291391941,0.141300366,0.002838828,0.020604396,0.031959707,0.097619048
2184,0.291624714,0.141601831,0.002837529,0.020594966,0.03194508,0.097720824
2185,0.291399817,0.141537054,0.002836231,0.020585544,0.031930467,0.097657823
2186,0.291175126,0.141838134,0.002834934,0.020576132,0.031915866,0.097668038
2187,0.29095064,0.141773309,0.002833638,0.020566728,0.03190128,0.097605119
2188,0.290726359,0.142074006,0.002832344,0.020557332,0.031886706,0.097615349
2189,0.290958904,0.142009132,0.00283105,0.020547945,0.031872146,0.097643836
2190,0.290734824,0.142309448,0.002829758,0.020538567,0.031857599,0.097654039
2191,0.290967153,0.142244526,0.002828467,0.020529197,0.031843066,0.097682482
2192,0.29119927,0.14254446,0.002827177,0.020519836,0.031828545,0.097783858
2193,0.291431176,0.14247949,0.002825889,0.020510483,0.031814038,0.097812215
2194,0.291207289,0.142323462,0.002824601,0.020501139,0.031799544,0.097731207
2195,0.290983607,0.142258652,0.002823315,0.020491803,0.031785064,0.097668488
2196,0.290760127,0.142102868,0.00282203,0.020482476,0.031770596,0.097587619
2197,0.290991811,0.142038217,0.002820746,0.020473157,0.031756142,0.097616015
2198,0.291223283,0.141882674,0.002819463,0.020463847,0.03165075,0.097608004
2199,0.291,0.141818182,0.002818182,0.020454545,0.031636364,0.097545455
2200,0.291231259,0.142117219,0.002816901,0.020445252,0.03162199,0.097646524
2201,0.291008174,0.142052679,0.002815622,0.020435967,0.031607629,0.097584015
2202,0.290785293,0.141897413,0.002814344,0.020335906,0.031593282,0.097485247
2203,0.291016334,0.141833031,0.002813067,0.020326679,0.031578947,0.097513612
2204,0.291247166,0.142131519,0.002811791,0.02031746,0.031564626,0.097614512
2205,0.291024479,0.14206709,0.002810517,0.02030825,0.031550317,0.097552131
2206,0.291255097,0.141912098,0.002809243,0.020299048,0.031536022,0.097562302
2207,0.291485507,0.141847826,0.002807971,0.020289855,0.031521739,0.09759058
2208,0.291263015,0.142145767,0.0028067,0.02028067,0.031507469,0.097600724
2209,0.291493213,0.142081448,0.00280543,0.020271493,0.031493213,0.097628959
2210,0.291723202,0.14192673,0.002804161,0.020262325,0.031478969,0.097639077
2211,0.291952984,0.141862568,0.002802893,0.020253165,0.031464738,0.097667269
2212,0.292182558,0.141708089,0.002801627,0.020244013,0.03145052,0.097677361
2213,0.291960253,0.141644083,0.002800361,0.020234869,0.031436314,0.097615176
2214,0.292189616,0.141489842,0.002799097,0.020225734,0.031422122,0.097625282
2215,0.292418773,0.141425993,0.002797834,0.020216606,0.031407942,0.09765343
2216,0.292647722,0.141271989,0.002796572,0.020207488,0.031393775,0.097663509
2217,0.292876465,0.141208296,0.002795311,0.020198377,0.031379621,0.097691614
2218,0.292654349,0.141054529,0.002794051,0.020189274,0.03136548,0.097611537
2219,0.292882883,0.140990991,0.002792793,0.02018018,0.031351351,0.09763964
2220,0.292660964,0.141287708,0.002791535,0.020171094,0.031337235,0.097649707
2221,0.292439244,0.141224122,0.002790279,0.020162016,0.031323132,0.097587759
2222,0.292217724,0.141070625,0.002789024,0.020152946,0.031309042,0.097507872
2223,0.291996403,0.141007194,0.00278777,0.020143885,0.031294964,0.097446043
2224,0.292224719,0.141303371,0.002786517,0.020134831,0.031280899,0.097546067
2225,0.292003594,0.141239892,0.002785265,0.020125786,0.031266846,0.097484277
2226,0.292231702,0.141535698,0.002784014,0.020116749,0.031252806,0.097584194
2227,0.292010772,0.141472172,0.002782765,0.02010772,0.031238779,0.097522442
2228,0.29179004,0.141318977,0.002781516,0.020098699,0.031224764,0.097442799
2229,0.292017937,0.141255605,0.002780269,0.02,0.031210762,0.097452915
2230,0.2917974,0.141102645,0.002779023,0.019991035,0.031196773,0.097373375
2231,0.29202509,0.141039427,0.002777778,0.019982079,0.031182796,0.097401434
2232,0.292252575,0.1408867,0.002776534,0.01997313,0.031168831,0.097411554
2233,0.292032229,0.140823635,0.002775291,0.01996419,0.031154879,0.097350045
2234,0.291812081,0.141118568,0.002774049,0.020313199,0.03114094,0.097431767
2235,0.292039356,0.141055456,0.002772809,0.020304114,0.031127013,0.09745975
2236,0.292266428,0.140902995,0.002771569,0.020295038,0.031113098,0.097469826
2237,0.292493298,0.140840036,0.002770331,0.02028597,0.031099196,0.097497766
2238,0.292719964,0.141134435,0.002769093,0.020276909,0.031085306,0.097597142
2239,0.2925,0.141071429,0.002767857,0.020267857,0.031071429,0.097535714
2240,0.292726461,0.141365462,0.002766622,0.020258813,0.031057564,0.097634984
2241,0.292952721,0.141302409,0.002765388,0.020249777,0.031043711,0.097662801
2242,0.293178778,0.141596077,0.002764155,0.020240749,0.031029871,0.097761926
2243,0.293404635,0.141532977,0.002762923,0.020231729,0.031016043,0.097789661
2244,0.29363029,0.141826281,0.002761693,0.020222717,0.031002227,0.097888641
2245,0.293855744,0.141763134,0.002760463,0.020213713,0.030988424,0.097916296
2246,0.294080997,0.142056075,0.002759235,0.020204717,0.030974633,0.098015131
2247,0.29430605,0.141992883,0.002758007,0.02019573,0.030960854,0.098042705
2248,0.294530903,0.141840818,0.002756781,0.02018675,0.030947088,0.098052468
2249,0.294311111,0.141777778,0.002755556,0.020177778,0.030933333,0.097991111
2250,0.294535762,0.141625944,0.002754331,0.020168814,0.030919591,0.098000888
2251,0.294760213,0.141563055,0.002753108,0.020159858,0.030905861,0.098028419
2252,0.294540613,0.141855304,0.002751886,0.02015091,0.030892144,0.098038171
2253,0.294321207,0.141792369,0.002750665,0.02014197,0.030878438,0.09797693
2254,0.294545455,0.141640798,0.002749446,0.020133038,0.030864745,0.097986696
2255,0.294326241,0.141578014,0.002748227,0.020124113,0.030851064,0.097925532
2256,0.294107222,0.141869739,0.002747009,0.020115197,0.030837395,0.097935312
2257,0.294331267,0.141806909,0.002745793,0.020106289,0.030823738,0.097962799
2258,0.294112439,0.142098274,0.002744577,0.020097388,0.030810093,0.097972554
2259,0.294336283,0.142035398,0.002743363,0.020088496,0.03079646,0.098
2260,0.294117647,0.141884122,0.002742149,0.020079611,0.030782839,0.097921274
2261,0.294341291,0.141821397,0.002740937,0.020070734,0.030769231,0.097948718
2262,0.294122846,0.141670349,0.002739726,0.020061865,0.030755634,0.097870084
2263,0.29434629,0.141607774,0.002738516,0.020053004,0.030742049,0.097897527
2264,0.294569536,0.141456954,0.002737307,0.02004415,0.030728477,0.097907285
2265,0.29435128,0.141394528,0.002736099,0.020035305,0.030714916,0.097846425
2266,0.294133216,0.141685046,0.002734892,0.020026467,0.030701367,0.097856198
2267,0.294356261,0.141622575,0.002733686,0.020017637,0.030687831,0.097883598
2268,0.29457911,0.141472014,0.002732481,0.020008814,0.030674306,0.097893345
2269,0.294361233,0.141409692,0.002731278,0.02,0.030660793,0.097832599
2270,0.294583884,0.141699692,0.002730075,0.019991193,0.030647292,0.097930427
2271,0.294366197,0.141637324,0.002728873,0.019982394,0.030633803,0.097869718
2272,0.294588649,0.141926969,0.002727673,0.019973603,0.030620326,0.097967444
2273,0.294371152,0.141864556,0.002726473,0.01996482,0.03060686,0.097906772
2274,0.294153846,0.141714286,0.002725275,0.019956044,0.030593407,0.097828571
2275,0.293936731,0.141652021,0.002724077,0.019859402,0.030579965,0.097750439
2276,0.293719807,0.141941151,0.002722881,0.019850681,0.030566535,0.097760211
2277,0.293503073,0.141878841,0.002721686,0.019841967,0.030553117,0.097699737
2278,0.293286529,0.142167617,0.002720491,0.01983326,0.03053971,0.097709522
2279,0.293070175,0.142105263,0.002719298,0.019824561,0.030526316,0.097649123
2280,0.293292416,0.142393687,0.002718106,0.01981587,0.030512933,0.097746602
2281,0.293514461,0.142331288,0.002716915,0.019807187,0.030499562,0.097773883
2282,0.293298292,0.14218134,0.002715725,0.020148927,0.030486202,0.097766097
2283,0.293082312,0.142119089,0.002714536,0.020140105,0.030472855,0.097705779
2284,0.292866521,0.141969365,0.002713348,0.020131291,0.030459519,0.097628009
2285,0.292650919,0.141907262,0.002712161,0.020122485,0.030446194,0.097567804
2286,0.292435505,0.141757761,0.002710975,0.020113686,0.030432882,0.097490162
2287,0.29222028,0.141695804,0.00270979,0.020104895,0.03041958,0.09743007
2288,0.292005242,0.141546527,0.002708606,0.020096112,0.030406291,0.097352556
2289,0.292227074,0.141484716,0.002707424,0.020087336,0.030393013,0.097379913
2290,0.292012222,0.141772152,0.002706242,0.020078568,0.030379747,0.097389786
2291,0.292233857,0.141710297,0.002705061,0.020069808,0.030366492,0.097417103
2292,0.292019189,0.141997383,0.002703881,0.020061055,0.030353249,0.097426952
2293,0.292240628,0.141935484,0.002702703,0.02005231,0.030340017,0.097454228
2294,0.292026144,0.141786492,0.002701525,0.020043573,0.030326797,0.097376906
2295,0.291811847,0.141724739,0.002700348,0.020034843,0.030313589,0.097317073
2296,0.291597736,0.142011319,0.002699173,0.020026121,0.030300392,0.097326948
2297,0.291383812,0.141949521,0.002697998,0.020017406,0.030287206,0.097267189
2298,0.291605046,0.142235755,0.002696825,0.020008699,0.030274032,0.097364071
2299,0.291826087,0.142173913,0.002695652,0.02,0.03026087,0.097391304
2300,0.291612342,0.1424598,0.002694481,0.019991308,0.030247718,0.09740113
2301,0.291398784,0.142397915,0.00269331,0.019982624,0.030234579,0.097341442
2302,0.291619627,0.14224924,0.002692141,0.019973947,0.03022145,0.097351281
2303,0.29140625,0.1421875,0.002690972,0.019965278,0.030208333,0.097291667
2304,0.291193059,0.142472885,0.002689805,0.019956616,0.030195228,0.097301518
2305,0.291413703,0.142411101,0.002688638,0.019947962,0.030182134,0.097328708
2306,0.291634157,0.142262679,0.002687473,0.019939315,0.030169051,0.097338535
2307,0.291854419,0.14220104,0.002686308,0.019930676,0.030155979,0.097365685
2308,0.291641403,0.142052837,0.002685145,0.019922044,0.030142919,0.09728887
2309,0.291428571,0.141991342,0.002683983,0.01991342,0.03012987,0.097229437
2310,0.291648637,0.142276071,0.002682821,0.019904803,0.030116833,0.097325833
2311,0.291435986,0.142214533,0.002681661,0.019896194,0.030103806,0.097266436
2312,0.291223519,0.14206658,0.002680502,0.019887592,0.030090791,0.097189797
2313,0.291011236,0.142005186,0.002679343,0.019878997,0.030077787,0.09713051
2314,0.291231102,0.142289417,0.002678186,0.01987041,0.030064795,0.097226782
2315,0.291450777,0.142227979,0.002677029,0.019861831,0.030051813,0.097253886
2316,0.291670263,0.142511869,0.002675874,0.019853259,0.030038843,0.097350022
2317,0.291458154,0.142450388,0.00267472,0.019844694,0.030025884,0.097290768
2318,0.291246227,0.142733937,0.002673566,0.019836136,0.030012937,0.097300561
2319,0.291465517,0.142672414,0.002672414,0.019827586,0.03,0.097327586
2320,0.291684619,0.142955623,0.002671262,0.019819044,0.029987075,0.097423524
2321,0.291903531,0.142894057,0.002670112,0.019810508,0.02997416,0.097450474
2322,0.291691778,0.142746449,0.002668963,0.01980198,0.029961257,0.097374085
2323,0.291910499,0.142685026,0.002667814,0.01979346,0.029948365,0.097401033
2324,0.292129032,0.142967742,0.002666667,0.019784946,0.029935484,0.097496774
2325,0.291917455,0.142906277,0.00266552,0.01977644,0.029922614,0.097437661
2326,0.291706059,0.143188655,0.002664375,0.019767942,0.029909755,0.097447357
2327,0.291924399,0.143127148,0.00266323,0.01975945,0.029896907,0.097474227
2328,0.291713182,0.14297982,0.002662087,0.019750966,0.02988407,0.097398025
2329,0.291502146,0.142918455,0.002660944,0.019742489,0.029871245,0.097339056
2330,0.291720292,0.142771343,0.002659803,0.01973402,0.02985843,0.097348777
2331,0.291509434,0.14271012,0.002658662,0.019725557,0.029845626,0.09728988
2332,0.29172739,0.142563223,0.002657523,0.019717102,0.029832833,0.097299614
2333,0.29151671,0.142502142,0.002656384,0.019708655,0.029820051,0.097240788
2334,0.29130621,0.142783726,0.002655246,0.019700214,0.029807281,0.097250535
2335,0.29109589,0.142722603,0.00265411,0.019691781,0.029794521,0.097191781
2336,0.290885751,0.143003851,0.002652974,0.019683355,0.029781772,0.09720154
2337,0.290675791,0.142942686,0.002651839,0.019674936,0.029769033,0.097142857
2338,0.290466011,0.142796067,0.002650705,0.019666524,0.029756306,0.097067123
2339,0.29025641,0.142735043,0.002649573,0.01965812,0.02974359,0.097008547
2340,0.290474156,0.142588637,0.002648441,0.019649722,0.029730884,0.097018368
2341,0.290691716,0.142527754,0.00264731,0.019641332,0.02971819,0.09704526
2342,0.290482288,0.142381562,0.00264618,0.019632949,0.029705506,0.096969697
2343,0.290273038,0.142320819,0.002645051,0.019624573,0.029692833,0.096911263
2344,0.290490405,0.14217484,0.002643923,0.019616205,0.029680171,0.096921109
2345,0.29028133,0.142114237,0.002642796,0.019607843,0.029667519,0.096862745
2346,0.290498509,0.142394546,0.00264167,0.019599489,0.029654879,0.096957818
2347,0.290289608,0.142333901,0.002640545,0.019591141,0.029642249,0.096899489
2348,0.290080885,0.142188165,0.002639421,0.019582801,0.02962963,0.096824181
2349,0.290297872,0.14212766,0.002638298,0.019574468,0.029617021,0.096851064
2350,0.290514675,0.142407486,0.002637176,0.019566142,0.029604424,0.09694598
2351,0.290731293,0.142346939,0.002636054,0.019557823,0.029591837,0.096972789
2352,0.290947726,0.142201445,0.002634934,0.019549511,0.029579261,0.096982575
2353,0.290739167,0.142141037,0.002633815,0.019541206,0.029566695,0.096924384
2354,0.290955414,0.141995754,0.002632696,0.019532909,0.02955414,0.096934183
2355,0.291171477,0.141935484,0.002631579,0.019524618,0.029541596,0.096960951
2356,0.290963089,0.141790412,0.002630462,0.019516334,0.029529062,0.096885872
2357,0.290754877,0.14173028,0.002629347,0.019508058,0.029516539,0.09682782
2358,0.29097075,0.141585418,0.002628232,0.019499788,0.029504027,0.096837643
2359,0.290762712,0.141525424,0.002627119,0.019491525,0.029491525,0.096779661
2360,0.29055485,0.141380771,0.002626006,0.01948327,0.029479034,0.096704786
2361,0.290347163,0.141320914,0.002624894,0.019475021,0.029466554,0.096646909
2362,0.290562844,0.141599661,0.002623783,0.01946678,0.029454084,0.09674143
2363,0.290778342,0.141539763,0.002622673,0.019458545,0.029441624,0.09676819
2364,0.290993658,0.141818182,0.002621564,0.019450317,0.029429175,0.096862579
2365,0.291208791,0.141758242,0.002620456,0.019442096,0.029332206,0.096872358
2366,0.291423743,0.142036333,0.002619349,0.019433883,0.029319814,0.096966624
2367,0.291638514,0.141976351,0.002618243,0.019425676,0.029307432,0.096993243
2368,0.291430984,0.142254116,0.002617138,0.019417476,0.029295061,0.097002955
2369,0.291223629,0.142194093,0.002616034,0.019409283,0.0292827,0.096945148
2370,0.291438212,0.142049768,0.00261493,0.019401097,0.02927035,0.096954871
2371,0.291231029,0.141989882,0.002613828,0.019392917,0.02925801,0.096897133
2372,0.291445428,0.142267172,0.002612727,0.019300464,0.029245681,0.096974294
2373,0.291659646,0.142207245,0.002611626,0.019292334,0.029233361,0.097000842
2374,0.291452632,0.142484211,0.002610526,0.019284211,0.029221053,0.097010526
2375,0.291666667,0.142424242,0.002609428,0.019276094,0.029208754,0.097037037
2376,0.291459823,0.142700883,0.00260833,0.019267985,0.029196466,0.097046698
2377,0.291253154,0.142640875,0.002607233,0.019259882,0.029184188,0.096989066
2378,0.291467003,0.142496847,0.002606137,0.019251786,0.029171921,0.096998739
2379,0.291680672,0.142436975,0.002605042,0.019243697,0.029159664,0.09702521
2380,0.291474171,0.142293154,0.002603948,0.019235615,0.029147417,0.096950861
2381,0.291687657,0.142233417,0.002602855,0.01922754,0.029135181,0.09697733
2382,0.291900965,0.142089803,0.002601762,0.019219471,0.029122954,0.096986991
2383,0.291694631,0.142030201,0.002600671,0.019127517,0.029110738,0.096912752
2384,0.29148847,0.141886792,0.002599581,0.019119497,0.029098532,0.096838574
2385,0.291282481,0.141827326,0.002598491,0.019111484,0.029086337,0.096781224
2386,0.291076665,0.142103058,0.002597403,0.019103477,0.029074152,0.096790951
2387,0.291289782,0.142043551,0.002596315,0.019095477,0.029061977,0.09681742
2388,0.291502721,0.141900377,0.002595228,0.019087484,0.029049812,0.096827124
2389,0.291715481,0.141841004,0.002594142,0.019079498,0.029037657,0.096853556
2390,0.291509829,0.142116269,0.002593057,0.019071518,0.029025512,0.096863237
2391,0.291304348,0.142056856,0.002591973,0.019063545,0.029013378,0.09680602
2392,0.291516924,0.142331801,0.00259089,0.019055579,0.029001254,0.09689929
2393,0.291311612,0.142272348,0.002589808,0.019047619,0.02898914,0.096842105
2394,0.291106472,0.142129436,0.002588727,0.019039666,0.028977035,0.096768267
2395,0.290901503,0.142070117,0.002587646,0.01903172,0.028964942,0.096711185
2396,0.291113892,0.142344597,0.002586567,0.01902378,0.028952858,0.096804339
2397,0.291326105,0.142285238,0.002585488,0.019015847,0.028940784,0.096830692
2398,0.291121301,0.142142559,0.00258441,0.01900792,0.02892872,0.096756982
2399,0.290916667,0.142083333,0.002583333,0.019333333,0.028916667,0.096766667
2400,0.290712203,0.142357351,0.002582257,0.019325281,0.028904623,0.096776343
2401,0.29092423,0.142298085,0.002581182,0.019317236,0.02889259,0.096802664
2402,0.29113608,0.142571785,0.002580108,0.019309197,0.028880566,0.096895547
2403,0.291347754,0.142512479,0.002579035,0.019301165,0.028868552,0.096921797
2404,0.291559252,0.142370062,0.002577963,0.019293139,0.028856549,0.096931393
2405,0.291770574,0.142310889,0.002576891,0.019285121,0.028844555,0.096957606
2406,0.29198172,0.14258413,0.002575821,0.019277108,0.028832572,0.09705027
2407,0.291777409,0.142524917,0.002574751,0.019269103,0.028820598,0.096993355
2408,0.291988377,0.142797841,0.002573682,0.019261104,0.028808634,0.097085928
2409,0.29219917,0.142738589,0.002572614,0.019253112,0.02879668,0.097112033
2410,0.292409788,0.142596433,0.002571547,0.019245127,0.028784737,0.097121526
2411,0.292205638,0.142537313,0.002570481,0.019237148,0.028772803,0.097064677
2412,0.292001658,0.142395358,0.002569416,0.019229175,0.028760879,0.096991297
2413,0.292212096,0.142336371,0.002568351,0.01922121,0.028748964,0.097017399
2414,0.29242236,0.142608696,0.002567288,0.019213251,0.02873706,0.097109731
2415,0.292218543,0.142549669,0.002566225,0.019205298,0.028725166,0.09705298
2416,0.292428631,0.142407944,0.002565163,0.019197352,0.028713281,0.097062474
2417,0.292638544,0.142349049,0.002564103,0.019189413,0.028701406,0.097088503
2418,0.292848284,0.142620918,0.002563043,0.01918148,0.028689541,0.097180653
2419,0.293057851,0.142561983,0.002561983,0.019504132,0.028677686,0.097272727
2420,0.292854192,0.14283354,0.002560925,0.019496076,0.028665841,0.097282115
2421,0.292650702,0.142774566,0.002559868,0.019488026,0.028654005,0.097225434
2422,0.292860091,0.143045811,0.002558811,0.019479983,0.028642179,0.097317375
2423,0.293069307,0.142986799,0.002557756,0.019471947,0.028547855,0.097326733
2424,0.292865979,0.143257732,0.002556701,0.019381443,0.028536082,0.097319588
2425,0.292662819,0.143198681,0.002555647,0.019373454,0.02852432,0.097262984
2426,0.292871858,0.143057272,0.002554594,0.019365472,0.028512567,0.097272353
2427,0.293080725,0.142998353,0.002553542,0.019357496,0.028500824,0.097298188
2428,0.292877727,0.142857143,0.002552491,0.019349527,0.02848909,0.097225196
2429,0.292674897,0.142798354,0.00255144,0.019341564,0.028477366,0.097168724
2430,0.292883587,0.143068696,0.002550391,0.019333608,0.028465652,0.097260387
2431,0.293092105,0.143009868,0.002549342,0.019325658,0.028453947,0.097286184
2432,0.292889437,0.142868886,0.002548294,0.019317715,0.028442252,0.097213317
2433,0.292686935,0.142810189,0.002547247,0.019638455,0.028430567,0.097222679
2434,0.292895277,0.142669405,0.002546201,0.01963039,0.028418891,0.097232033
2435,0.293103448,0.142610837,0.002545156,0.019622332,0.028407225,0.0972578
2436,0.292901108,0.14247025,0.002544112,0.01961428,0.028395568,0.097185064
2437,0.293109106,0.142411813,0.002543068,0.0195242,0.028383921,0.097194422
2438,0.293316933,0.142271423,0.002542025,0.019516195,0.028372284,0.097203772
2439,0.29352459,0.142213115,0.002540984,0.019508197,0.028360656,0.097229508
2440,0.293322409,0.142482589,0.002539943,0.019500205,0.028349037,0.097238837
2441,0.293529894,0.142424242,0.002538903,0.019492219,0.028337428,0.097264537
2442,0.293327876,0.142284077,0.002537863,0.019484241,0.028325829,0.097191977
