Average of regret,Column Labels,,,,,
734,0.494850302,4.050499415,0.280257153,0.455196461,0.50483116,1.157126898
735,0.498141598,4.053191371,0.279844479,0.454550809,0.504390958,1.158023843
736,0.496835169,4.054354344,0.279426609,0.453893335,0.503571877,1.157616267
737,0.49666881,4.056011017,0.27898608,0.453298925,0.502908246,1.157574616
738,0.497713216,4.059637174,0.27873425,0.452553224,0.50244857,1.158217287
739,0.497894195,4.055356939,0.278303808,0.451936645,0.501749036,1.157048125
740,0.496747812,4.056064446,0.277972005,0.451146339,0.501227881,1.156631697
741,0.496135571,4.058787784,0.277659436,0.450681672,0.500610855,1.156775064
742,0.494902653,4.060930308,0.277347367,0.456242396,0.499924274,1.1578694
743,0.495389487,4.060271754,0.276976437,0.455472487,0.499310986,1.15748423
744,0.495476807,4.061215142,0.276699115,0.455019653,0.49867801,1.157417746
745,0.493965677,4.063432806,0.276275037,0.454427,0.497949249,1.157209954
746,0.494436154,4.063211596,0.275936568,0.453820596,0.497286511,1.156938285
747,0.494115021,4.064092617,0.27547075,0.453237368,0.496441105,1.156671372
748,0.496833849,4.064148836,0.27504324,0.452531863,0.495719405,1.156855438
749,0.498213042,4.058453345,0.274743215,0.451853565,0.495138324,1.155680298
750,0.498028235,4.059343072,0.274253499,0.451372181,0.49423839,1.155447075
751,0.499819238,4.061552439,0.273797408,0.450871711,0.493376938,1.155883547
752,0.499185403,4.061929291,0.273442101,0.4502682,0.492476329,1.155460265
753,0.497093444,4.062818826,0.273083351,0.449736789,0.492081149,1.154962712
754,0.498108196,4.051765333,0.272618804,0.449328324,0.491452313,1.152654594
755,0.498030062,4.053495331,0.272238897,0.448717139,0.490834127,1.152663111
756,0.496778729,4.05301951,0.271822647,0.448178963,0.490308963,1.152021763
757,0.497348367,4.053855887,0.271356942,0.447499157,0.489428453,1.151897761
758,0.496827214,4.056076649,0.270997918,0.447026113,0.488527297,1.151891038
759,0.496045797,4.05281797,0.270588742,0.446370715,0.487843236,1.150733292
760,0.497157617,4.05466454,0.270210085,0.445892797,0.487238443,1.151032696
761,0.498645858,4.058165991,0.269927407,0.445088628,0.48644533,1.151654643
762,0.499024934,4.058879647,0.269686963,0.444466282,0.485800971,1.151571759
763,0.499841006,4.059473231,0.269267605,0.44360465,0.485031023,1.151443503
764,0.502153476,4.057427728,0.268855912,0.44301624,0.484463215,1.151183314
765,0.502372887,4.059557071,0.268515277,0.442458456,0.483826604,1.151346059
766,0.500664956,4.060641416,0.268111718,0.441849762,0.483381978,1.150929966
767,0.501268237,4.061584611,0.267728902,0.441136926,0.482811391,1.150906013
768,0.500120035,4.063114942,0.267350943,0.440631677,0.482251487,1.150693817
769,0.496668697,4.055693724,0.266924332,0.439917055,0.481760378,1.148192837
770,0.496679338,4.057950175,0.266490854,0.439299056,0.481327454,1.148349375
771,0.498309031,4.061302819,0.266150685,0.438674403,0.480597999,1.149006987
772,0.49810755,4.064705847,0.2658729,0.438506678,0.479897628,1.14941812
773,0.497392957,4.065863238,0.265539049,0.437977135,0.479471138,1.149248704
774,0.498336724,4.06729821,0.265308396,0.437304259,0.478930664,1.149435651
775,0.496757138,4.069127625,0.264960479,0.436837357,0.478352713,1.149207062
776,0.498475961,4.069645905,0.264645708,0.436015357,0.477688828,1.149294352
777,0.499482556,4.069878409,0.264338681,0.43549093,0.477251645,1.149288444
778,0.498663583,4.071679082,0.263906984,0.434928001,0.47670777,1.149177084
779,0.500525863,4.070245071,0.263531183,0.441404527,0.476291164,1.150399561
780,0.499840164,4.072505611,0.263225275,0.447219656,0.475425692,1.15164328
781,0.498739214,4.074011978,0.26284992,0.44670635,0.474753381,1.151412169
782,0.497842833,4.075666207,0.262544061,0.446088642,0.474154099,1.151259169
783,0.497837303,4.0750696,0.26219595,0.445388825,0.473646105,1.150827557
784,0.499421877,4.072399368,0.262002498,0.44458645,0.472962723,1.150274583
785,0.497238998,4.074105264,0.26164119,0.444160049,0.472426847,1.14991447
786,0.497253314,4.075449949,0.261374913,0.443654736,0.471848123,1.149916207
787,0.499192862,4.075832808,0.261035354,0.443245323,0.471441336,1.150149537
788,0.498798212,4.076831308,0.260624182,0.442515929,0.471006309,1.149955188
789,0.498186234,4.068766749,0.260389312,0.441723215,0.470292193,1.147871541
790,0.496791876,4.06886893,0.260057644,0.441131627,0.469671485,1.147304312
791,0.495919085,4.070475317,0.259769028,0.440628131,0.469094706,1.147177254
792,0.496978296,4.070855387,0.259374943,0.440040102,0.468463836,1.147142513
793,0.49810755,4.070156733,0.259013666,0.439344598,0.467953909,1.146915291
794,0.497671829,4.063019313,0.258631762,0.446044393,0.467283286,1.146530117
795,0.49606117,4.062934601,0.25833302,0.445707501,0.466783944,1.145964047
796,0.494154499,4.063627788,0.257921745,0.445140482,0.466042673,1.145377437
797,0.494575572,4.063097683,0.257551508,0.444514995,0.465460791,1.14504011
798,0.496885371,4.065983093,0.257251286,0.44369587,0.464694105,1.145701945
799,0.496207981,4.05465142,0.25696395,0.450405911,0.464187189,1.14448329
800,0.496981002,4.056259885,0.256585279,0.449745005,0.463577982,1.144629831
801,0.498420034,4.055402369,0.256272509,0.449038762,0.463136727,1.14445408
802,0.499110446,4.056040654,0.256038987,0.456767834,0.462617176,1.146115019
803,0.499530759,4.055072919,0.255629116,0.463570235,0.462349235,1.147230453
804,0.499580119,4.060365964,0.255314358,0.46299214,0.461608896,1.147972295
805,0.498601552,4.063642227,0.255017345,0.462541615,0.464855277,1.148931603
806,0.497875115,4.065086759,0.254762163,0.461901744,0.46427856,1.148780868
807,0.496784179,4.066446195,0.254460351,0.461214823,0.463790941,1.148539298
808,0.497275152,4.066311179,0.254135887,0.460694893,0.463122117,1.148307846
809,0.497803577,4.062307353,0.253789632,0.46000357,0.462275413,1.147235909
810,0.497152726,4.061509641,0.253440896,0.459422294,0.461965413,1.146698194
811,0.498838303,4.062846172,0.253096358,0.459078965,0.461446581,1.147061276
812,0.499229594,4.063752496,0.252814596,0.458433215,0.461110753,1.147068131
813,0.499324645,4.064855918,0.252481379,0.457895593,0.460516613,1.14701483
814,0.498701871,4.061584498,0.25216731,0.457390173,0.459822053,1.145933181
815,0.497398787,4.061907619,0.251787,0.456625444,0.459330386,1.145409847
816,0.498380953,4.062942487,0.251347919,0.456292268,0.458860299,1.145564785
817,0.499186015,4.062678476,0.250966836,0.455929956,0.458315588,1.145415374
818,0.498565225,4.062256335,0.250691092,0.455274371,0.457649065,1.144887218
819,0.497067681,4.049973015,0.250453016,0.455019047,0.45730004,1.14196256
820,0.50032572,4.05162252,0.250169955,0.454384065,0.456673499,1.142635152
821,0.500675471,4.052824773,0.249856123,0.453943472,0.455989707,1.14265791
822,0.500202603,4.050703977,0.249557818,0.453262172,0.455477973,1.141840909
823,0.499519176,4.051701114,0.249335291,0.452703031,0.454792139,1.14161015
824,0.498713952,4.042347038,0.248886753,0.452409678,0.454235736,1.139318631
825,0.497985467,4.042701648,0.248591712,0.451920451,0.453656341,1.138971124
826,0.49617349,4.041792891,0.248292218,0.451242841,0.453034855,1.138107259
827,0.495838255,4.044699984,0.247926025,0.450798395,0.452611748,1.138374882
828,0.497135468,4.043895573,0.247490495,0.450332616,0.452035248,1.13817788
829,0.499750103,4.042320805,0.247182307,0.449820559,0.451292515,1.138073258
830,0.49986612,4.042441752,0.246833526,0.449178707,0.450897233,1.137843468
831,0.496433321,4.04346882,0.246590227,0.448497682,0.450201005,1.137038211
832,0.495702066,4.04523771,0.246237302,0.448098989,0.449739623,1.137003138
833,0.496903513,4.045008482,0.245976898,0.447472886,0.449156826,1.136903721
834,0.497756102,4.035549089,0.245671553,0.447031152,0.448510814,1.134903742
835,0.496922523,4.03759651,0.245338623,0.446596003,0.448114891,1.13491371
836,0.498941553,4.038543974,0.245091647,0.446228232,0.44765999,1.135293079
837,0.495605158,4.038333111,0.244856372,0.445864907,0.447089066,1.134349723
838,0.49550795,4.039508456,0.244519927,0.445295648,0.446624035,1.134291203
839,0.494716695,4.030957899,0.244237259,0.444489787,0.446156623,1.132111653
840,0.495076886,4.029821751,0.243942882,0.443860489,0.445648853,1.131670172
841,0.495027086,4.030319359,0.243580938,0.443392379,0.445050523,1.131474057
842,0.492314731,4.033265236,0.243323767,0.443055578,0.444571952,1.131306253
843,0.49354154,4.033408359,0.243048761,0.442519609,0.444025354,1.131308725
844,0.493427991,4.029633022,0.242753017,0.449339784,0.443531354,1.131737034
845,0.493067778,4.031410409,0.242522226,0.448922008,0.443002388,1.131784962
846,0.495913645,4.03462,0.242267825,0.448533849,0.442450347,1.132757133
847,0.494848866,4.035664837,0.241995392,0.447965098,0.441746915,1.132444222
848,0.495646959,4.037547857,0.241767309,0.447384644,0.441098355,1.132689025
849,0.496774301,4.029377034,0.241401251,0.446845001,0.440396506,1.130958819
850,0.499167812,4.03093888,0.241034999,0.446283254,0.439973105,1.13147961
851,0.501275279,4.032789344,0.240728386,0.445978187,0.43935147,1.132024533
852,0.502698378,4.035135724,0.240380376,0.445610934,0.43888733,1.132542548
853,0.502756754,4.036076171,0.240026282,0.445032675,0.438615061,1.132501389
854,0.503647566,4.021121622,0.239726685,0.444488299,0.437884275,1.129373689
855,0.502462759,4.021681353,0.239473216,0.444008276,0.437270084,1.128979138
856,0.501647533,4.021399723,0.239203114,0.443486892,0.442211146,1.129589682
857,0.501918654,4.020705505,0.238901138,0.442975181,0.441617003,1.129223496
858,0.502921247,4.021619558,0.238716478,0.442405384,0.441076231,1.12934778
859,0.501270899,4.016352791,0.238474548,0.442084817,0.440601067,1.127756825
860,0.500690027,4.020133868,0.23827393,0.441625072,0.44029562,1.128203703
861,0.499838147,4.021018842,0.237902109,0.44117553,0.439713085,1.127929543
862,0.498679571,4.021790643,0.237604601,0.440709621,0.43921909,1.127600705
863,0.499014252,4.023520981,0.237226403,0.440064964,0.438784811,1.127722282
864,0.499425573,4.01354981,0.237026038,0.439521828,0.438156183,1.125535887
865,0.498748168,4.014534515,0.236782308,0.439060508,0.437582052,1.12534151
866,0.498569522,4.017420397,0.236498515,0.438535324,0.437106202,1.125625992
867,0.498865704,4.016907229,0.236224326,0.437874774,0.43679527,1.125333461
868,0.498776781,4.016635557,0.235904873,0.437469791,0.436282629,1.125013926
869,0.498039072,4.008685838,0.2356934,0.436863371,0.435794756,1.123015287
870,0.49858471,4.009910086,0.235354734,0.436341783,0.435251419,1.123088547
871,0.497752826,4.010021838,0.235074108,0.435714553,0.434844491,1.122681563
872,0.497200302,4.009406237,0.234754211,0.4351385,0.434179404,1.122135731
873,0.497922472,4.009775618,0.234495788,0.434702336,0.433598001,1.122098843
874,0.49764601,4.013347045,0.23417402,0.434176013,0.433052553,1.122479128
875,0.497357314,4.017058654,0.233908291,0.433663445,0.432394575,1.122876456
876,0.497149181,4.019085482,0.233652894,0.433306104,0.431770451,1.122992822
877,0.497132502,4.020214531,0.233319408,0.432954029,0.431360838,1.122996262
878,0.497128033,4.019277682,0.23300667,0.432482663,0.430795504,1.122538111
879,0.49884201,4.016228431,0.232720176,0.432085628,0.43041113,1.122057475
880,0.49731258,4.016909212,0.2324717,0.431656548,0.430034667,1.121676941
881,0.497997182,4.01792814,0.232275129,0.431192295,0.429541478,1.121786845
882,0.498901253,4.017567204,0.23195584,0.430792205,0.429034863,1.121650273
883,0.499686571,4.018327102,0.23173625,0.430270696,0.428648548,1.121733833
884,0.498808959,4.006310666,0.231608931,0.429599886,0.428039595,1.118873607
885,0.497735931,4.009852409,0.231361401,0.429062423,0.42755357,1.119113147
886,0.497114525,4.011146162,0.231185608,0.428420984,0.427165829,1.119006622
887,0.49510873,4.012187386,0.230932708,0.427937074,0.426635624,1.118560304
888,0.494178003,4.015045242,0.230698286,0.427493854,0.426020973,1.118687271
889,0.495680776,4.007445948,0.230513016,0.427017685,0.425666555,1.117264796
890,0.497454574,4.008158083,0.230381864,0.426444752,0.425185177,1.11752489
891,0.497490089,4.010557075,0.230177709,0.426044823,0.424827201,1.117819379
892,0.498434585,4.011927147,0.230009076,0.425554313,0.424269452,1.118038914
893,0.500232239,4.012197758,0.229759043,0.425022485,0.423646403,1.118171586
894,0.501440606,4.012321417,0.229443453,0.424428462,0.423223981,1.118171584
895,0.503002858,4.013975823,0.229326904,0.423992867,0.422716036,1.118602897
896,0.50374741,4.017982643,0.229121282,0.423499046,0.422150269,1.11930013
897,0.503683812,4.019509469,0.228883661,0.422918718,0.421767228,1.119352578
898,0.504835185,4.022161525,0.228689927,0.422468846,0.421307671,1.119892631
899,0.504805395,4.014174122,0.228349047,0.421926226,0.420943239,1.118039606
900,0.505086604,4.014788179,0.228105083,0.421467343,0.420453971,1.117980236
901,0.505151765,4.017031591,0.227950293,0.42088042,0.420035099,1.118209834
902,0.505988988,4.019184872,0.227677592,0.420391677,0.41958603,1.118565832
903,0.506256338,4.019331128,0.22738982,0.426001865,0.41916388,1.119628606
904,0.506910661,4.011141241,0.227135352,0.425548653,0.418677316,1.117882645
905,0.5087568,4.013004863,0.226894117,0.425147251,0.418190968,1.1183988
906,0.507713835,4.014340811,0.226615634,0.424553544,0.417556644,1.118156093
907,0.508370973,4.015695563,0.226379287,0.424060739,0.417281548,1.118357622
908,0.508612801,4.017495268,0.226058519,0.423545771,0.423599735,1.119862419
909,0.507965817,4.012656334,0.225802266,0.423069983,0.423131925,1.118525265
910,0.508247119,4.013481547,0.225546497,0.422828287,0.422527297,1.118526149
911,0.50865996,4.016561613,0.225369291,0.427944119,0.421979923,1.120102981
912,0.509067957,4.017101398,0.225045967,0.427401374,0.421685097,1.120060359
913,0.507862137,4.018879858,0.224815629,0.426830512,0.421095685,1.119896764
914,0.508242617,4.020923372,0.224576786,0.426379576,0.42070043,1.120164556
915,0.506145582,4.022596354,0.224394701,0.42577107,0.420042941,1.11979013
916,0.503719569,4.022370171,0.224190136,0.425302755,0.419461561,1.119008838
917,0.501465773,4.025011623,0.223906181,0.424826311,0.41900005,1.118841988
918,0.501566527,4.023381966,0.223687784,0.42429698,0.418486602,1.118283972
919,0.501683626,4.017399636,0.223431013,0.423938563,0.418149093,1.116920386
920,0.50132419,4.015835614,0.223067444,0.423500403,0.417844138,1.116314358
921,0.49978194,4.018046621,0.222789653,0.422936349,0.417447102,1.116200333
922,0.499055825,4.018415565,0.222507869,0.422371326,0.416946616,1.11585944
923,0.500834733,4.020704849,0.222257259,0.421900523,0.416496197,1.116438712
924,0.500614018,4.019919004,0.221992796,0.421390917,0.416200638,1.116023475
925,0.501834153,4.022003236,0.221731177,0.420883762,0.415607278,1.116411921
926,0.500831667,4.02447759,0.221508376,0.420514326,0.414953113,1.116457014
927,0.499906173,4.025126585,0.221210926,0.420233313,0.414646208,1.116224641
928,0.501052035,4.02670833,0.221017162,0.41975773,0.414213578,1.116549767
929,0.502421309,4.018586382,0.220749088,0.419318416,0.413862362,1.114987511
930,0.501886683,4.017434451,0.22052536,0.418786438,0.413408315,1.11440825
931,0.502772841,4.017864677,0.220274695,0.418295873,0.412983296,1.114438276
932,0.502902804,4.018762424,0.219985301,0.417797075,0.412500843,1.114389689
933,0.504507624,4.019506415,0.219734909,0.417359414,0.412071236,1.114635919
934,0.504236863,4.01249608,0.219460458,0.416978327,0.41150502,1.11293535
935,0.503213523,4.013696922,0.21919984,0.416537718,0.410971583,1.112723917
936,0.501629879,4.015383435,0.218966498,0.416054927,0.410410123,1.112488972
937,0.500564838,4.016679855,0.218712706,0.415574619,0.410006842,1.112307772
938,0.500605279,4.01828894,0.218422085,0.415066474,0.409584731,1.112393502
939,0.50077063,4.01081414,0.218177588,0.414463535,0.409093039,1.110663786
940,0.499872402,4.009634688,0.217931355,0.413961655,0.408689592,1.110017938
941,0.499211395,4.011420349,0.217681091,0.41346995,0.408165171,1.109989591
942,0.49818625,4.011901241,0.217456813,0.413042397,0.407817753,1.109680891
943,0.498102536,4.013058756,0.217190966,0.412675347,0.407458746,1.10969727
944,0.497949458,4.010350332,0.217004632,0.412198569,0.40697861,1.10889632
945,0.498464496,4.011474641,0.216772955,0.411533533,0.406589484,1.108967022
946,0.499180139,4.012583905,0.21658591,0.416338615,0.4061643,1.110170574
947,0.49925178,4.01278257,0.216364969,0.41577305,0.405813361,1.109997146
948,0.498674517,4.012282208,0.216186289,0.415380762,0.405539236,1.109612603
949,0.499397093,4.005173961,0.215972333,0.415036293,0.405090777,1.108134091
950,0.501090263,4.005705961,0.215726585,0.414530373,0.404669248,1.108344486
951,0.500871657,4.006573963,0.215462146,0.414229232,0.404223644,1.108272128
952,0.502188197,4.008630343,0.215187568,0.413844623,0.403756636,1.108721474
953,0.503396923,4.009352412,0.214984234,0.413408963,0.40324435,1.108877376
954,0.504153846,4.007968587,0.214726316,0.412985104,0.402898283,1.108546427
955,0.503454432,4.008741418,0.214438207,0.412652356,0.402326775,1.108322638
956,0.504425521,4.010289571,0.214232821,0.412213741,0.401958358,1.108624003
957,0.50414444,4.00990567,0.213997824,0.41183177,0.401378475,1.108251636
958,0.503707994,4.011880113,0.213809121,0.411368049,0.401220102,1.108397076
959,0.503112634,4.003800506,0.213539676,0.410861271,0.400797526,1.106422323
960,0.503840092,4.005151225,0.213319348,0.410516841,0.400291135,1.106623728
961,0.502545799,4.004624008,0.213021197,0.410194917,0.399860628,1.10604931
962,0.502513397,4.005177441,0.212846979,0.409905719,0.399359488,1.105960605
963,0.502431841,4.006278694,0.212680328,0.40928538,0.398867327,1.105908714
964,0.502493915,3.998929385,0.212510506,0.40887758,0.398481112,1.1042585
965,0.500948825,4.000365674,0.21233585,0.408448513,0.397783055,1.103976383
966,0.501606261,4.000450024,0.212081427,0.407833459,0.397254951,1.103845224
967,0.500939031,4.003188654,0.21188934,0.407384391,0.396826917,1.104045667
968,0.499005664,4.004294562,0.211613281,0.40693834,0.39636157,1.103642684
969,0.498540824,4.001792904,0.211351279,0.40653155,0.395984191,1.10284015
970,0.498983348,4.002434819,0.211133933,0.405992925,0.395423209,1.102793647
971,0.497154312,4.004240593,0.210880663,0.40572858,0.395075083,1.102615846
972,0.497272665,4.003777613,0.210669246,0.405333232,0.394776173,1.102365786
973,0.494956627,4.003545664,0.210502521,0.404932795,0.39438257,1.101664035
974,0.494206898,3.993907754,0.210199166,0.40437577,0.394153993,1.099368716
975,0.492181852,3.994609231,0.209975319,0.403862403,0.393757838,1.098877328
976,0.494080457,3.994335388,0.209749257,0.403502475,0.393279471,1.09898941
977,0.493352932,3.995806634,0.209578339,0.403011369,0.392832182,1.098916291
978,0.493098497,3.996558019,0.209292704,0.402435523,0.392441296,1.098765208
979,0.495094173,3.990059997,0.209080968,0.402042932,0.392079395,1.097671493
980,0.495633666,3.991783277,0.208897954,0.406196078,0.391488628,1.098799921
981,0.494691893,3.993755989,0.208657907,0.40582499,0.390960903,1.098778336
982,0.495420574,3.993211353,0.208463193,0.405381997,0.390699429,1.098635309
983,0.496125149,3.995634817,0.208223393,0.404936714,0.390330143,1.099050044
984,0.496156683,3.981457564,0.20800027,0.404373669,0.390099808,1.096017599
985,0.497488286,3.981426861,0.207815683,0.404064541,0.38981754,1.096122582
986,0.497196055,3.983471185,0.207616444,0.403754474,0.389431817,1.096293995
987,0.498154413,3.985337512,0.207387562,0.403233479,0.389096225,1.096641838
988,0.498787913,3.986282046,0.207234273,0.402788143,0.393346951,1.097687865
989,0.500354498,3.987032207,0.207001751,0.402270259,0.392930581,1.097917859
990,0.498990795,3.988226399,0.206811397,0.40178215,0.39242268,1.097646684
991,0.497627178,3.989175729,0.206641029,0.401420738,0.392061064,1.097385148
992,0.494818259,3.990893038,0.206425938,0.400993188,0.391677618,1.096961608
993,0.495154767,3.992818471,0.206194373,0.400600522,0.391289569,1.09721154
994,0.49574627,3.989733193,0.206025849,0.400274682,0.390913574,1.096538714
995,0.496492768,3.989208921,0.205858907,0.399980391,0.390544262,1.09641705
996,0.498012211,3.990898233,0.205712262,0.399549391,0.390052475,1.096844914
997,0.499153414,3.992699523,0.205463458,0.399214019,0.389712413,1.097248565
998,0.497322326,3.994738046,0.20526293,0.398779722,0.389293268,1.097079259
999,0.497976246,3.990736476,0.205022124,0.398437303,0.389108156,1.096256061
Grand Total,0.444710782,3.931752731,0.793403205,0.724538935,1.087998995,1.39648093
