Average of regret,Column Labels,,,,,
Row Labels,Deterministic,DeterministicAlternating,EpsilonFirst,EpsilonGreedy,Exp3,Grand Total
3907,6.53631E-05,0.745138178,0.012282497,0.102354145,0.038894575,0.179746952
3908,6.53296E-05,0.745328799,0.012279355,0.102327961,0.038884625,0.179777214
3909,6.52962E-05,0.745268542,0.012276215,0.102813299,0.03887468,0.179859607
3910,6.52628E-05,0.745459099,0.012273076,0.102787011,0.03886474,0.179889838
3911,6.52295E-05,0.745398773,0.012269939,0.102760736,0.038854806,0.179869897
3912,6.51961E-05,0.745589266,0.012266803,0.102734475,0.038844876,0.179900123
3913,6.51628E-05,0.745528871,0.012263669,0.102708227,0.038834951,0.179880176
3914,6.51295E-05,0.7457193,0.012260536,0.102681992,0.038825032,0.179910398
3915,6.50963E-05,0.745658836,0.012257406,0.102655771,0.038815117,0.179890445
3916,6.5063E-05,0.7458492,0.012254276,0.102629563,0.038805208,0.179920662
3917,6.50298E-05,0.745788668,0.012251149,0.102603369,0.038795304,0.179900704
3918,6.49966E-05,0.745978968,0.012248022,0.102577188,0.039295739,0.180032983
3919,6.49635E-05,0.745918367,0.012244898,0.103061224,0.039285714,0.180115034
3920,6.49303E-05,0.746108604,0.012241775,0.10303494,0.039275695,0.180145189
3921,6.48972E-05,0.746047935,0.012238654,0.103008669,0.039265681,0.180125167
3922,6.48641E-05,0.746238108,0.012235534,0.102982411,0.039255672,0.180155318
3923,6.48311E-05,0.74617737,0.012232416,0.102956167,0.039245668,0.18013529
3924,6.4798E-05,0.746367479,0.012229299,0.102929936,0.039235669,0.180165436
3925,6.4765E-05,0.746306673,0.012226184,0.102903719,0.039225675,0.180145403
3926,6.4732E-05,0.746496718,0.012223071,0.102877515,0.039215686,0.180175544
3927,6.46991E-05,0.746435845,0.012219959,0.102851324,0.039205703,0.180155506
3928,6.46662E-05,0.746625826,0.012216849,0.103334182,0.039195724,0.180287449
3929,6.46332E-05,0.746564885,0.01221374,0.103307888,0.039185751,0.18026738
3930,6.46004E-05,0.746754803,0.012210633,0.103281608,0.039175782,0.180297485
3931,6.45675E-05,0.746693795,0.012207528,0.103255341,0.039165819,0.18027741
3932,6.45347E-05,0.746883648,0.012204424,0.103229087,0.039155861,0.180307511
3933,6.45019E-05,0.746822572,0.012201322,0.103202847,0.039145907,0.18028743
3934,6.44691E-05,0.747012362,0.012198221,0.103684879,0.039135959,0.180419178
3935,6.44363E-05,0.74695122,0.012195122,0.103658537,0.039126016,0.180399066
3936,6.44036E-05,0.747140946,0.012192024,0.103632207,0.039116078,0.180429132
3937,6.43709E-05,0.747079736,0.012188928,0.103605891,0.039106145,0.180409014
3938,6.43382E-05,0.747269398,0.012185834,0.103579589,0.039096217,0.180439075
3939,6.43055E-05,0.747208122,0.012182741,0.103553299,0.039086294,0.180418952
3940,6.42729E-05,0.74739772,0.01217965,0.103527024,0.039076377,0.180449009
3941,6.42403E-05,0.747336377,0.01217656,0.103500761,0.039066464,0.180428881
3942,6.42077E-05,0.747525912,0.012173472,0.103474512,0.039056556,0.180458932
3943,6.41751E-05,0.747464503,0.012170385,0.103448276,0.039046653,0.180438799
3944,6.41426E-05,0.747653974,0.0121673,0.103422053,0.039036755,0.180468845
3945,6.41101E-05,0.747592499,0.012164217,0.103395844,0.039026863,0.180448706
3946,6.40776E-05,0.747781907,0.012161135,0.103369648,0.039016975,0.180478748
3947,6.40452E-05,0.747720365,0.012158055,0.103343465,0.039007092,0.180458604
3948,6.40127E-05,0.747909709,0.012154976,0.103317296,0.038997214,0.180488642
3949,6.39803E-05,0.747848101,0.012151899,0.103291139,0.038987342,0.180468492
3950,6.39479E-05,0.748037382,0.012148823,0.103264996,0.038977474,0.180498525
3951,6.39156E-05,0.747975709,0.012145749,0.103238866,0.038967611,0.18047837
3952,6.38832E-05,0.748164926,0.012142676,0.10321275,0.038957754,0.180508398
3953,6.38509E-05,0.748103187,0.012139605,0.103186646,0.038947901,0.180488238
3954,6.38186E-05,0.74829234,0.012136536,0.103160556,0.038938053,0.180518261
3955,6.37864E-05,0.748230536,0.012133468,0.103134479,0.03892821,0.180498096
3956,6.37541E-05,0.748419626,0.012130402,0.103108415,0.038918373,0.180528114
3957,6.37219E-05,0.748357756,0.012127337,0.103082365,0.03890854,0.180507944
3958,6.36897E-05,0.748546783,0.012124274,0.103056327,0.038898712,0.180537957
3959,6.36575E-05,0.748484848,0.012121212,0.103030303,0.038888889,0.180517782
3960,6.36254E-05,0.748673812,0.012118152,0.103004292,0.038879071,0.18054779
3961,6.35933E-05,0.748611812,0.012115093,0.102978294,0.038869258,0.18052761
3962,6.35612E-05,0.748800712,0.012112036,0.102952309,0.03885945,0.180557614
3963,6.35291E-05,0.748738648,0.012108981,0.102926337,0.038849647,0.180537428
3964,6.34971E-05,0.748927485,0.012105927,0.102900378,0.038839849,0.180567427
3965,6.34651E-05,0.748865356,0.012102874,0.102874433,0.038830055,0.180547237
3966,6.34331E-05,0.749054129,0.012099824,0.1028485,0.038820267,0.180577231
3967,6.34011E-05,0.748991935,0.012096774,0.102822581,0.038810484,0.180557035
3968,6.33691E-05,0.749180646,0.012093726,0.102796674,0.038800705,0.180587024
3969,6.33372E-05,0.749118388,0.01209068,0.102770781,0.038790932,0.180566824
3970,6.33053E-05,0.749307035,0.012087635,0.102744901,0.038781163,0.180596808
3971,6.32734E-05,0.749244713,0.012084592,0.102719033,0.0387714,0.180576602
3972,6.32416E-05,0.749433297,0.01208155,0.102693179,0.038761641,0.180606582
3973,6.32098E-05,0.749370911,0.01207851,0.102667338,0.038751887,0.180586371
3974,6.3178E-05,0.749559432,0.012075472,0.102641509,0.038742138,0.180616346
3975,6.31462E-05,0.749496982,0.012072435,0.102615694,0.038732394,0.18059613
3976,6.31144E-05,0.74968544,0.012069399,0.102589892,0.038722655,0.1806261
3977,6.30827E-05,0.749622926,0.012066365,0.102564103,0.038712921,0.180605879
3978,6.3051E-05,0.749811321,0.012063332,0.102538326,0.038703192,0.180635844
3979,6.30193E-05,0.749748744,0.012060302,0.102512563,0.038693467,0.180615619
3980,6.29876E-05,0.749937075,0.012057272,0.102486812,0.038683748,0.180645579
3981,6.2956E-05,0.749874435,0.012054244,0.102461075,0.038674033,0.180625349
3982,6.29244E-05,0.750062704,0.012051218,0.10243535,0.038664323,0.180655304
3983,6.28928E-05,0.75,0.012048193,0.102409639,0.038654618,0.180635069
3984,6.28612E-05,0.750188206,0.012045169,0.10238394,0.038644918,0.180665019
3985,6.28297E-05,0.750125439,0.012042148,0.102358254,0.038635223,0.180644779
3986,6.27982E-05,0.750313582,0.012039127,0.102332581,0.038625533,0.180674724
3987,6.27667E-05,0.750250752,0.012036108,0.102306921,0.038615848,0.180654479
3988,6.27352E-05,0.750438832,0.012033091,0.102281274,0.038606167,0.18068442
3989,6.27038E-05,0.75037594,0.012030075,0.102255639,0.038596491,0.18066417
3990,6.26723E-05,0.750563957,0.012027061,0.102230018,0.03858682,0.180694106
3991,6.26409E-05,0.750501002,0.012024048,0.102204409,0.038577154,0.180673851
3992,6.26096E-05,0.750688956,0.012021037,0.102178813,0.038567493,0.180703782
3993,6.25782E-05,0.750625939,0.012018027,0.10215323,0.038557837,0.180683522
3994,6.25469E-05,0.75081383,0.012015019,0.10212766,0.038548185,0.180713448
3995,6.25156E-05,0.750750751,0.012012012,0.102102102,0.038538539,0.180693184
3996,6.24843E-05,0.750938579,0.012009007,0.102076557,0.038528897,0.180723105
3997,6.2453E-05,0.750875438,0.012006003,0.102051026,0.03851926,0.180702836
3998,6.24218E-05,0.751063204,0.012003001,0.102025506,0.038509627,0.180732752
3999,6.23906E-05,0.751,0.012,0.102,0.0385,0.180712478
4000,6.23594E-05,0.751187703,0.011997001,0.101974506,0.038490377,0.180742389
4001,6.23282E-05,0.751124438,0.011994003,0.101949025,0.03848076,0.180722111
4002,6.22971E-05,0.751312078,0.011991007,0.101923557,0.038471147,0.180752017
4003,6.2266E-05,0.751248751,0.011988012,0.101898102,0.038461538,0.180731734
4004,6.22349E-05,0.751436329,0.011985019,0.101872659,0.038451935,0.180761635
4005,6.22038E-05,0.751372941,0.011982027,0.101847229,0.038442336,0.180741347
4006,6.21728E-05,0.751560456,0.011979037,0.101821812,0.038432743,0.180771244
4007,6.21418E-05,0.751497006,0.011976048,0.101796407,0.038423154,0.180750951
4008,6.21107E-05,0.751684458,0.011973061,0.101771015,0.038413569,0.180780843
4009,6.20798E-05,0.751620948,0.011970075,0.101745636,0.03840399,0.180760546
4010,6.20488E-05,0.751808338,0.011967091,0.101720269,0.038394415,0.180790432
4011,6.20179E-05,0.751744766,0.011964108,0.101694915,0.038384845,0.18077013
4012,6.1987E-05,0.751932093,0.011961126,0.101669574,0.03837528,0.180800012
4013,6.19561E-05,0.75186846,0.011958146,0.101644245,0.03836572,0.180779706
4014,6.19252E-05,0.752055725,0.011955168,0.101618929,0.038356164,0.180809582
4015,6.18944E-05,0.751992032,0.011952191,0.101593625,0.038346614,0.180789271
4016,6.18636E-05,0.752179234,0.011949216,0.101568335,0.038337067,0.180819143
4017,6.18328E-05,0.75211548,0.011946242,0.101543056,0.038327526,0.180798827
4018,6.1802E-05,0.75230262,0.011943269,0.10151779,0.03831799,0.180828694
4019,6.17713E-05,0.752238806,0.011940299,0.10199005,0.038308458,0.180907877
4020,6.17405E-05,0.752425884,0.011937329,0.101964685,0.038298931,0.180937714
4021,6.17098E-05,0.752362009,0.011934361,0.101939334,0.038289408,0.180917364
4022,6.16792E-05,0.752549024,0.011931394,0.101913995,0.038279891,0.180947197
4023,6.16485E-05,0.752485089,0.011928429,0.101888668,0.038270378,0.180926843
4024,6.16179E-05,0.752672042,0.011925466,0.101863354,0.03826087,0.18095667
4025,6.15873E-05,0.752608048,0.011922504,0.101838053,0.038251366,0.180936311
4026,6.15567E-05,0.752794938,0.011919543,0.101812764,0.038241867,0.180966134
4027,6.15261E-05,0.752730884,0.011916584,0.101787488,0.038232373,0.180945771
4028,6.14956E-05,0.752917712,0.011913626,0.101762224,0.038222884,0.180975588
4029,6.1465E-05,0.752853598,0.01191067,0.101736973,0.0382134,0.180955221
4030,6.14346E-05,0.753040364,0.011907715,0.102207889,0.03820392,0.181084264
4031,6.14041E-05,0.75297619,0.011904762,0.10218254,0.038194444,0.181063868
4032,6.13736E-05,0.753162894,0.01190181,0.102157203,0.038184974,0.181093651
4033,6.13432E-05,0.753098661,0.01189886,0.102131879,0.038175508,0.18107325
4034,6.13128E-05,0.753285303,0.011895911,0.102106568,0.038166047,0.181103028
4035,6.12824E-05,0.753221011,0.011892963,0.102081269,0.038156591,0.181082623
4036,6.12521E-05,0.75340759,0.011890017,0.102055982,0.038147139,0.181112396
4037,6.12217E-05,0.753343239,0.011887073,0.102030708,0.038137692,0.181091987
4038,6.11914E-05,0.753529756,0.01188413,0.102005447,0.03812825,0.181121755
4039,6.11611E-05,0.753465347,0.011881188,0.101980198,0.038118812,0.181101341
4040,6.11308E-05,0.753651802,0.011878248,0.101954962,0.038109379,0.181131104
4041,6.11006E-05,0.753587333,0.011875309,0.101929738,0.038099951,0.181110686
4042,6.10704E-05,0.753773726,0.011872372,0.101904526,0.038090527,0.181140444
4043,6.10402E-05,0.753709199,0.011869436,0.101879327,0.038081108,0.181120022
4044,6.101E-05,0.75389553,0.011866502,0.101854141,0.038071693,0.181149775
4045,6.09798E-05,0.753830944,0.011863569,0.101828967,0.038062284,0.181129349
4046,6.09497E-05,0.754017213,0.011860638,0.101803805,0.038052879,0.181159097
4047,6.09196E-05,0.753952569,0.011857708,0.101778656,0.038043478,0.181138666
4048,6.08895E-05,0.754138776,0.011854779,0.101753519,0.038034082,0.181168409
4049,6.08594E-05,0.754074074,0.011851852,0.101728395,0.038024691,0.181147974
4050,6.08294E-05,0.754260219,0.011848926,0.101703283,0.038015305,0.181177713
4051,6.07993E-05,0.754195459,0.011846002,0.101678184,0.038005923,0.181157273
4052,6.07693E-05,0.754381542,0.011843079,0.101653096,0.037996546,0.181187007
4053,6.07394E-05,0.754316724,0.011840158,0.101628022,0.037987173,0.181166563
4054,6.07094E-05,0.754502746,0.011837238,0.101602959,0.037977805,0.181196291
4055,6.06795E-05,0.75443787,0.01183432,0.101577909,0.037968442,0.181175844
4056,6.06496E-05,0.754623829,0.011831403,0.102045847,0.037959083,0.181304162
4057,6.06197E-05,0.754558896,0.011828487,0.1020207,0.037949729,0.181283686
4058,6.05898E-05,0.754744794,0.011825573,0.101995565,0.037940379,0.18131338
4059,6.05599E-05,0.754679803,0.01182266,0.101970443,0.037931034,0.1812929
4060,6.05301E-05,0.754865639,0.011819749,0.101945334,0.037921694,0.181322589
4061,6.05003E-05,0.754800591,0.011816839,0.101920236,0.037912358,0.181302105
4062,6.04705E-05,0.754986365,0.011813931,0.101895151,0.037903027,0.181331789
4063,6.04408E-05,0.75492126,0.011811024,0.101870079,0.037893701,0.181311301
4064,6.0411E-05,0.755106972,0.011808118,0.101845018,0.037884379,0.18134098
4065,6.03813E-05,0.75504181,0.011805214,0.10181997,0.037875061,0.181320487
4066,6.03516E-05,0.755227461,0.011802311,0.101794935,0.037865749,0.181350161
4067,6.0322E-05,0.755162242,0.01179941,0.101769912,0.037856441,0.181329665
4068,6.02923E-05,0.755347831,0.01179651,0.1017449,0.037847137,0.181359334
4069,6.02627E-05,0.755282555,0.011793612,0.101719902,0.037837838,0.181338834
4070,6.02331E-05,0.755468083,0.011790715,0.101694915,0.037828543,0.181368498
4071,6.02035E-05,0.75540275,0.011787819,0.101669941,0.037819253,0.181347994
4072,6.01739E-05,0.755588216,0.011784925,0.101644979,0.037809968,0.181377653
4073,6.01444E-05,0.755522828,0.011782032,0.101620029,0.037800687,0.181357144
4074,6.01149E-05,0.755708232,0.011779141,0.101595092,0.037791411,0.181386798
4075,6.00854E-05,0.755642787,0.011776251,0.101570167,0.037782139,0.181366286
4076,6.00559E-05,0.75582813,0.011773363,0.101545254,0.037772872,0.181395935
4077,6.00264E-05,0.755762629,0.011770476,0.101520353,0.03776361,0.181375419
4078,5.9997E-05,0.75594791,0.01176759,0.101495465,0.037754352,0.181405063
4079,5.99676E-05,0.755882353,0.011764706,0.101470588,0.037745098,0.181384543
4080,5.99382E-05,0.756067573,0.011761823,0.101445724,0.037735849,0.181414181
4081,5.99088E-05,0.75600196,0.011758942,0.101420872,0.037726605,0.181393657
4082,5.98795E-05,0.756187118,0.011756062,0.101396032,0.037717365,0.181423291
4083,5.98502E-05,0.75612145,0.011753183,0.101371205,0.037708129,0.181402763
4084,5.98209E-05,0.756306547,0.011750306,0.101835985,0.037698898,0.181530311
4085,5.97916E-05,0.756240822,0.01174743,0.101811062,0.037689672,0.181509756
4086,5.97623E-05,0.756425858,0.011744556,0.101786151,0.03768045,0.181539356
4087,5.97331E-05,0.756360078,0.011741683,0.101761252,0.037671233,0.181518796
4088,5.97039E-05,0.756545053,0.011738811,0.101736366,0.038151137,0.181646214
4089,5.96747E-05,0.756479218,0.011735941,0.101711491,0.038141809,0.181625627
4090,5.96455E-05,0.756664131,0.011733073,0.101686629,0.038132486,0.181655193
4091,5.96164E-05,0.75659824,0.011730205,0.101661779,0.038123167,0.181634602
4092,5.95872E-05,0.756783092,0.011727339,0.101636941,0.038113853,0.181664163
4093,5.95581E-05,0.756717147,0.011724475,0.101612115,0.038104543,0.181643568
4094,5.9529E-05,0.756901938,0.011721612,0.101587302,0.038095238,0.181673124
4095,5.95E-05,0.756835938,0.01171875,0.1015625,0.038085938,0.181652525
4096,5.94709E-05,0.757020667,0.01171589,0.101537711,0.038076641,0.181682076
4097,5.94419E-05,0.756954612,0.011713031,0.101512933,0.03806735,0.181661474
4098,5.94129E-05,0.75713928,0.011710173,0.101488168,0.038058063,0.181691019
4099,5.93839E-05,0.757073171,0.011707317,0.10195122,0.03804878,0.181767974
4100,5.93549E-05,0.757257778,0.011704462,0.101926359,0.038039503,0.181797491
4101,5.9326E-05,0.757191614,0.011701609,0.101901511,0.038030229,0.181776858
4102,5.92971E-05,0.75737616,0.011698757,0.101876676,0.03802096,0.18180637
4103,5.92682E-05,0.757309942,0.011695906,0.101851852,0.038011696,0.181785733
4104,5.92393E-05,0.757494426,0.011693057,0.10182704,0.038002436,0.18181524
4105,5.92105E-05,0.757428154,0.011690209,0.101802241,0.037993181,0.181794599
4106,5.91816E-05,0.757612578,0.011687363,0.101777453,0.03798393,0.181824101
4107,5.91528E-05,0.757546251,0.011684518,0.102239533,0.037974684,0.181900828
4108,5.9124E-05,0.757730614,0.011681674,0.102214651,0.037965442,0.181930301
4109,5.90953E-05,0.757664234,0.011678832,0.102189781,0.037956204,0.181909629
4110,5.90665E-05,0.757848535,0.011675991,0.102164923,0.037946972,0.181939098
4111,5.90378E-05,0.757782101,0.011673152,0.102140078,0.037937743,0.181918422
4112,5.90091E-05,0.757966342,0.011670314,0.102115244,0.037928519,0.181947886
4113,5.89804E-05,0.757899854,0.011667477,0.102090423,0.0379193,0.181927207
4114,5.89517E-05,0.758084034,0.011664642,0.102065614,0.037910085,0.181956665
4115,5.89231E-05,0.758017493,0.011661808,0.102040816,0.037900875,0.181935983
4116,5.88944E-05,0.758201612,0.011658975,0.102016031,0.037891669,0.181965436
4117,5.88658E-05,0.758135017,0.011656144,0.101991258,0.037882467,0.18194475
4118,5.88373E-05,0.758319075,0.011653314,0.101966497,0.03787327,0.181974199
4119,5.88087E-05,0.758252427,0.011650485,0.101941748,0.037864078,0.181953509
4120,5.87802E-05,0.758436424,0.011647658,0.10191701,0.03785489,0.181982953
4121,5.87516E-05,0.758369723,0.011644833,0.101892285,0.037845706,0.18196226
4122,5.87231E-05,0.75855366,0.011642008,0.101867572,0.037836527,0.181991698
4123,5.86947E-05,0.758486906,0.011639185,0.101842871,0.037827352,0.181971002
4124,5.86662E-05,0.758670782,0.011636364,0.101818182,0.037818182,0.182000435
4125,5.86378E-05,0.758603975,0.011633543,0.101793505,0.037809016,0.181979735
4126,5.86093E-05,0.75878779,0.011630724,0.101768839,0.037799855,0.182009163
4127,5.85809E-05,0.75872093,0.011627907,0.101744186,0.037790698,0.18198846
4128,5.85526E-05,0.758904684,0.011625091,0.101719545,0.037781545,0.182017884
4129,5.85242E-05,0.758837772,0.011622276,0.101694915,0.037772397,0.181997177
4130,5.84959E-05,0.759021466,0.011619463,0.101670298,0.037763253,0.182026595
4131,5.84676E-05,0.758954501,0.011616651,0.101645692,0.037754114,0.182005885
4132,5.84393E-05,0.759138134,0.01161384,0.102105008,0.037744979,0.18213208
4133,5.8411E-05,0.759071118,0.01161103,0.10208031,0.037735849,0.182111344
4134,5.83828E-05,0.75925469,0.011608222,0.102055623,0.037726723,0.182140728
4135,5.83545E-05,0.759187621,0.011605416,0.102030948,0.037717602,0.182119988
4136,5.83263E-05,0.759371133,0.011602611,0.102006285,0.037708484,0.182149368
4137,5.82981E-05,0.759304012,0.011599807,0.101981634,0.037699372,0.182128624
4138,5.82699E-05,0.759487463,0.011597004,0.101956994,0.037690263,0.182157999
4139,5.82418E-05,0.75942029,0.011594203,0.101932367,0.037681159,0.182137252
4140,5.82137E-05,0.75960368,0.011591403,0.101907752,0.03767206,0.182166622
4141,5.81856E-05,0.759536456,0.011588605,0.101883148,0.037662965,0.182145872
4142,5.81575E-05,0.759719786,0.011585807,0.101858557,0.037653874,0.182175236
4143,5.81294E-05,0.75965251,0.011583012,0.101833977,0.037644788,0.182154483
4144,5.81014E-05,0.759835779,0.011580217,0.101809409,0.037635706,0.182183842
4145,5.80733E-05,0.759768452,0.011577424,0.101784853,0.037626628,0.182163086
4146,5.80453E-05,0.759951661,0.011574632,0.101760309,0.037617555,0.18219244
4147,5.80173E-05,0.759884282,0.011571842,0.101735776,0.037608486,0.182171681
4148,5.79894E-05,0.76006743,0.011569053,0.101711256,0.037599422,0.18220103
4149,5.79614E-05,0.76,0.011566265,0.101686747,0.037590361,0.182180267
4150,5.79335E-05,0.760183088,0.011563479,0.10166225,0.037581306,0.182209611
4151,5.79056E-05,0.760115607,0.011560694,0.101637765,0.037572254,0.182188845
4152,5.78777E-05,0.760298635,0.01155791,0.101613292,0.037563207,0.182218184
4153,5.78498E-05,0.760231103,0.011555128,0.10158883,0.037554165,0.182197415
4154,5.7822E-05,0.76041407,0.011552347,0.10156438,0.037545126,0.182226749
4155,5.77942E-05,0.760346487,0.011549567,0.101539942,0.037536092,0.182205977
4156,5.77664E-05,0.760529395,0.011546789,0.101515516,0.037527063,0.182235306
4157,5.77386E-05,0.76046176,0.011544012,0.101491101,0.037518038,0.18221453
4158,5.77108E-05,0.760644608,0.011541236,0.101466699,0.037989901,0.182340031
4159,5.76831E-05,0.760576923,0.011538462,0.101442308,0.037980769,0.182319229
4160,5.76553E-05,0.76075971,0.011535689,0.101417928,0.037971641,0.182348525
4161,5.76276E-05,0.760691975,0.011532917,0.101393561,0.037962518,0.18232772
4162,5.75999E-05,0.760874702,0.011530147,0.101369205,0.037953399,0.18235701
4163,5.75723E-05,0.760806916,0.011527378,0.101344861,0.037944284,0.182336202
4164,5.75446E-05,0.760989583,0.01152461,0.101320528,0.037935174,0.182365488
4165,5.7517E-05,0.760921747,0.011521843,0.101296207,0.037926068,0.182344677
4166,5.74894E-05,0.761104354,0.011519078,0.101271898,0.037916967,0.182373957
4167,5.74618E-05,0.761036468,0.011516315,0.101247601,0.037907869,0.182353143
4168,5.74342E-05,0.761219015,0.011513552,0.101223315,0.037898777,0.182382419
4169,5.74067E-05,0.761151079,0.011510791,0.101199041,0.037889688,0.182361601
4170,5.73792E-05,0.761333566,0.011508032,0.101174778,0.037880604,0.182390872
4171,5.73517E-05,0.76126558,0.011505273,0.101150527,0.037871524,0.182370051
4172,5.73242E-05,0.761448007,0.011502516,0.101126288,0.037862449,0.182399317
4173,5.72967E-05,0.761379971,0.01149976,0.10110206,0.037853378,0.182378493
4174,5.72693E-05,0.761562338,0.011497006,0.101077844,0.037844311,0.182407754
4175,5.72418E-05,0.761494253,0.011494253,0.10105364,0.037835249,0.182386927
4176,5.72144E-05,0.761676559,0.011491501,0.101029447,0.037826191,0.182416183
4177,5.7187E-05,0.761608425,0.011488751,0.101005266,0.037817137,0.182395353
4178,5.71597E-05,0.761790672,0.011486001,0.100981096,0.037808088,0.182424603
4179,5.71323E-05,0.761722488,0.011483254,0.100956938,0.037799043,0.182403771
4180,5.7105E-05,0.761904675,0.011480507,0.101411146,0.037790002,0.182528687
4181,5.70777E-05,0.761836442,0.011477762,0.101386896,0.037780966,0.182507829
4182,5.70504E-05,0.762018569,0.011475018,0.101362658,0.037771934,0.182537046
4183,5.70231E-05,0.761950287,0.011472275,0.101338432,0.037762906,0.182516185
4184,5.69959E-05,0.762132354,0.011469534,0.101314217,0.037753883,0.182545397
4185,5.69686E-05,0.762064023,0.011466794,0.101290014,0.037744864,0.182524533
4186,5.69414E-05,0.76224603,0.011464055,0.101265823,0.037735849,0.18255374
4187,5.69142E-05,0.76217765,0.011461318,0.101241643,0.037726839,0.182532873
4188,5.68871E-05,0.762359598,0.011458582,0.101217474,0.037717832,0.182562075
4189,5.68599E-05,0.762291169,0.011455847,0.101193317,0.037708831,0.182541205
4190,5.68328E-05,0.762473057,0.011453114,0.101169172,0.037699833,0.182570402
4191,5.68057E-05,0.76240458,0.011450382,0.101145038,0.03769084,0.182549529
4192,5.67786E-05,0.762586408,0.011447651,0.101120916,0.037681851,0.182578721
4193,5.67515E-05,0.762517883,0.011444921,0.101573677,0.037672866,0.18265322
4194,5.67244E-05,0.762699651,0.011442193,0.101549464,0.037663886,0.182682384
4195,5.66974E-05,0.762631077,0.011439466,0.101525262,0.037654909,0.182661482
4196,5.66704E-05,0.762812786,0.011436741,0.101501072,0.037645938,0.182690641
4197,5.66434E-05,0.762744164,0.011434016,0.101476894,0.03763697,0.182669737
4198,5.66164E-05,0.762925813,0.011431293,0.101452727,0.037628007,0.182698891
4199,5.65894E-05,0.762857143,0.011428571,0.101428571,0.037619048,0.182677985
4200,5.65625E-05,0.763038732,0.011425851,0.101404428,0.037610093,0.182707133
4201,5.65356E-05,0.762970014,0.011423132,0.101380295,0.037601142,0.182686224
4202,5.65087E-05,0.763151544,0.011420414,0.101356174,0.037592196,0.182715367
4203,5.64818E-05,0.763082778,0.011417697,0.101332065,0.037583254,0.182694455
4204,5.64549E-05,0.763264249,0.011414982,0.101307967,0.037574316,0.182723594
4205,5.64281E-05,0.763195435,0.011412268,0.10128388,0.037565383,0.182702679
4206,5.64013E-05,0.763376846,0.011409556,0.101259805,0.037556454,0.182731812
4207,5.63744E-05,0.763307985,0.011406844,0.101235741,0.037547529,0.182710895
4208,5.63477E-05,0.763489336,0.011404134,0.101211689,0.037538608,0.182740023
4209,5.63209E-05,0.763420428,0.011401425,0.101187648,0.037529691,0.182719103
4210,5.62941E-05,0.76360172,0.011398718,0.101163619,0.037520779,0.182748226
4211,5.62674E-05,0.763532764,0.011396011,0.101614435,0.037511871,0.18282227
4212,5.62407E-05,0.763713996,0.011393306,0.101590316,0.037502967,0.182851365
4213,5.6214E-05,0.763644993,0.011390603,0.101566208,0.037494067,0.182830417
4214,5.61873E-05,0.763826166,0.0113879,0.101542112,0.037485172,0.182859507
4215,5.61607E-05,0.763757116,0.011385199,0.101518027,0.037476281,0.182838557
4216,5.6134E-05,0.76393823,0.011382499,0.101493953,0.037467394,0.182867642
4217,5.61074E-05,0.763869132,0.011379801,0.101469891,0.037458511,0.182846689
4218,5.60808E-05,0.764050187,0.011377104,0.10144584,0.037449633,0.182875769
4219,5.60543E-05,0.763981043,0.011374408,0.101421801,0.037440758,0.182854813
4220,5.60277E-05,0.764162038,0.011371713,0.101397773,0.037431888,0.182883888
4221,5.60012E-05,0.764092847,0.011369019,0.101373757,0.037423022,0.182862929
4222,5.59746E-05,0.764273783,0.011366327,0.101349751,0.037414161,0.182891999
4223,5.59481E-05,0.764204545,0.011363636,0.101325758,0.037405303,0.182871038
4224,5.59216E-05,0.764385422,0.011360947,0.101301775,0.03739645,0.182900103
4225,5.58952E-05,0.764316138,0.011358258,0.101277804,0.037387601,0.182879139
4226,5.58687E-05,0.764496956,0.011355571,0.101253844,0.037378756,0.182908199
4227,5.58423E-05,0.764427625,0.011352886,0.101229896,0.037369915,0.182887233
4228,5.58159E-05,0.764608384,0.011350201,0.101205959,0.037361078,0.182916288
4229,5.57895E-05,0.764539007,0.011347518,0.101182033,0.037352246,0.182895319
4230,5.57631E-05,0.764719706,0.011344836,0.101158119,0.037343418,0.182924368
4231,5.57368E-05,0.764650284,0.011342155,0.101134216,0.037334594,0.182903397
4232,5.57104E-05,0.764830924,0.011339476,0.101582802,0.037325774,0.183026937
4233,5.56841E-05,0.764761455,0.011336797,0.10155881,0.037316958,0.183005941
4234,5.56578E-05,0.764942036,0.01133412,0.101534829,0.037308146,0.183034958
4235,5.56316E-05,0.764872521,0.011331445,0.101510859,0.037299339,0.183013959
4236,5.56053E-05,0.765053043,0.01132877,0.101486901,0.037290536,0.183042971
4237,5.55791E-05,0.764983483,0.011326097,0.101462954,0.037281737,0.18302197
4238,5.55528E-05,0.765163946,0.011323425,0.101439019,0.037272942,0.183050977
4239,5.55266E-05,0.76509434,0.011320755,0.101415094,0.037264151,0.183029973
4240,5.55004E-05,0.765274744,0.011318085,0.101391181,0.037255364,0.183058975
4241,5.54743E-05,0.765205092,0.011315417,0.10136728,0.037246582,0.183037969
4242,5.54481E-05,0.765385437,0.01131275,0.101343389,0.037237803,0.183066966
4243,5.5422E-05,0.76531574,0.011310085,0.10131951,0.037229029,0.183045957
4244,5.53959E-05,0.765496026,0.01130742,0.101295642,0.037220259,0.183074949
4245,5.53698E-05,0.765426284,0.011304757,0.101271785,0.037211493,0.183053938
4246,5.53437E-05,0.765606511,0.011302096,0.10124794,0.037202731,0.183082924
