Average of regret,Column Labels,,,,,
Row Labels,Deterministic,DeterministicAlternating,EpsilonFirst,EpsilonGreedy,Exp3,Grand Total
4038,1.163867954,4.059289671,0.054290711,0.412162455,0.208977504,1.179717659
4039,1.163876403,4.058200825,0.054272515,0.41204902,0.208938449,1.179467442
4040,1.163037346,4.058058666,0.05425826,0.41341414,0.208894516,1.179532586
4041,1.163155516,4.058025681,0.054242934,0.413315898,0.208817774,1.179511561
4042,1.163245121,4.057970071,0.054229463,0.413230339,0.208757343,1.179486467
4043,1.163281121,4.057952185,0.054216129,0.413136602,0.208697332,1.179456674
4044,1.163465922,4.055916373,0.054203418,0.413091617,0.208634174,1.179062301
4045,1.163189964,4.056232789,0.054187812,0.413003522,0.208584731,1.179039764
4046,1.162874568,4.05671182,0.054172952,0.41288247,0.208534534,1.179035269
4047,1.162312897,4.056865309,0.054159317,0.412841051,0.208484818,1.178932679
4048,1.16239526,4.056833145,0.054143817,0.41271521,0.208430025,1.178903491
4049,1.162074392,4.053730555,0.054129496,0.41357716,0.209382555,1.178578832
4050,1.162074845,4.053848398,0.054115872,0.41348029,0.209326494,1.17856918
4051,1.162328871,4.054336813,0.054103442,0.413383625,0.209280093,1.178686569
4052,1.162279899,4.054812585,0.054088018,0.413258487,0.209246009,1.178737
4053,1.162430805,4.054677266,0.054073103,0.413170559,0.209201091,1.178710565
4054,1.162078217,4.053002438,0.054056727,0.413062203,0.209147087,1.178269334
4055,1.162200151,4.052998227,0.054041751,0.41296772,0.209072525,1.178256075
4056,1.162243792,4.053378091,0.054025404,0.412859057,0.209017361,1.178304741
4057,1.162421637,4.05389697,0.054015166,0.412711332,0.208966415,1.178402304
4058,1.163085963,4.054331791,0.053997399,0.414029411,0.208923929,1.178873699
4059,1.162811558,4.053873542,0.053982996,0.413924965,0.208887138,1.17869604
4060,1.163488432,4.053861304,0.05396772,0.413873457,0.208842284,1.178806639
4061,1.163398683,4.054646308,0.053955787,0.413779136,0.20879224,1.178914431
4062,1.163081589,4.055416485,0.05394429,0.413665786,0.208744881,1.178970606
4063,1.163251335,4.055767037,0.053927349,0.413533,0.208690693,1.179033883
4064,1.163455681,4.0541425,0.053914132,0.413404368,0.208647421,1.17871282
4065,1.163850336,4.053996975,0.053898341,0.413298476,0.208588037,1.178726433
4066,1.164044336,4.053775628,0.053883126,0.413218296,0.208500947,1.178684467
4067,1.164076442,4.053937843,0.053865604,0.413140913,0.20847712,1.178699584
4068,1.163939746,4.053953377,0.053852299,0.413071356,0.208417397,1.178646835
4069,1.163985374,4.053583711,0.05384019,0.412964115,0.208368999,1.178548478
4070,1.163909757,4.05385612,0.053828143,0.414232483,0.208317078,1.178828716
4071,1.163970669,4.054399383,0.053811583,0.414100829,0.208240581,1.178904609
4072,1.164014062,4.054284693,0.053802668,0.413990481,0.208182229,1.178854827
4073,1.164041961,4.054473855,0.053788016,0.413885068,0.208129103,1.1788636
4074,1.163987045,4.052491447,0.053777924,0.413767086,0.208102775,1.178425256
4075,1.164269931,4.052809174,0.053765363,0.413677088,0.208053442,1.178515
4076,1.163532894,4.052865345,0.053758015,0.41357662,0.20798708,1.178343991
4077,1.163922684,4.053291653,0.053744246,0.413489098,0.207945484,1.178478633
4078,1.164088341,4.053423243,0.053728874,0.413372532,0.207882065,1.178499011
4079,1.163982503,4.051452529,0.053719409,0.41329639,0.207839813,1.178058129
4080,1.164245371,4.051963976,0.053705637,0.413182477,0.207782507,1.178175994
4081,1.163874846,4.052183338,0.053692952,0.413084511,0.207725888,1.178112307
4082,1.164254996,4.052053196,0.053678502,0.412982212,0.207662611,1.178126303
4083,1.164593324,4.052128758,0.053668957,0.412847144,0.207618829,1.178171402
4084,1.164656727,4.051527746,0.053658294,0.412798839,0.20757376,1.178043073
4085,1.164881683,4.051453715,0.053651492,0.412693929,0.207534388,1.178043042
4086,1.164682022,4.051768146,0.053638553,0.412568526,0.207483042,1.178028058
4087,1.164583253,4.051650529,0.053623117,0.412473579,0.207431806,1.177952457
4088,1.165169805,4.051904274,0.053612536,0.412338046,0.207375271,1.178079986
4089,1.165267839,4.050582879,0.05360214,0.412232427,0.207336683,1.177804394
4090,1.165080487,4.05057192,0.053587811,0.412162176,0.207294946,1.177739468
4091,1.164335569,4.050318593,0.053576627,0.412090673,0.208770913,1.177818475
4092,1.164562839,4.050219619,0.053562388,0.411959731,0.208722318,1.177805379
4093,1.164920394,4.049990231,0.053546754,0.411862216,0.208676202,1.177799159
4094,1.164967489,4.051481372,0.053531079,0.411765143,0.208635228,1.178076062
4095,1.164858877,4.051347051,0.053522363,0.411681705,0.208577458,1.177997491
4096,1.165178284,4.051842818,0.053511354,0.411574171,0.208524277,1.178126181
4097,1.165584339,4.052188813,0.053499759,0.411432716,0.208458827,1.178232891
4098,1.165361936,4.05222921,0.053485099,0.411317284,0.208396823,1.17815807
4099,1.165478843,4.05144564,0.053472226,0.411246281,0.208356976,1.177999993
4100,1.166156287,4.051955137,0.053452967,0.411143575,0.209185955,1.178378784
4101,1.165973153,4.051998353,0.053444752,0.411032942,0.209135888,1.178317018
4102,1.165898038,4.052387935,0.053431799,0.410942423,0.209092217,1.178350482
4103,1.165791159,4.052667069,0.053415862,0.410891117,0.209055424,1.178364126
4104,1.165742687,4.051914323,0.053403391,0.410780924,0.20899963,1.178168191
4105,1.165817813,4.05187468,0.053390347,0.41071985,0.208938583,1.178148255
4106,1.165850821,4.052489969,0.05338011,0.410577534,0.208901062,1.178239899
4107,1.166012337,4.052352924,0.053366275,0.411776959,0.208861673,1.178474034
4108,1.165358505,4.052745896,0.05335501,0.411665978,0.208798686,1.178384815
4109,1.165225347,4.050759255,0.053340918,0.411587969,0.208757075,1.177934113
4110,1.165425606,4.050972903,0.053330995,0.411476455,0.208705597,1.177982311
4111,1.165168579,4.05093193,0.053317999,0.411386823,0.208669642,1.177894995
4112,1.165271964,4.050753036,0.053305968,0.411318444,0.208602215,1.177850325
4113,1.16552959,4.050777591,0.053293834,0.411208761,0.208556802,1.177873316
4114,1.16583019,4.04922158,0.053281947,0.411117568,0.208520909,1.177594439
4115,1.165712516,4.049531522,0.053267614,0.412375394,0.20845183,1.177867775
4116,1.166177985,4.050053499,0.053257469,0.412281896,0.208391057,1.178032381
4117,1.165947151,4.050538139,0.053243897,0.412159882,0.208343101,1.178046434
4118,1.166150337,4.05091208,0.053231409,0.41204195,0.208278291,1.178122814
4119,1.165998872,4.05204536,0.053222933,0.411978427,0.208221882,1.178293495
4120,1.166037365,4.05233601,0.0532138,0.411900309,0.208173068,1.17833211
4121,1.165572935,4.052710346,0.053201964,0.411781054,0.208121385,1.178277537
4122,1.165649388,4.053209719,0.053190712,0.411665343,0.208072535,1.178357539
4123,1.165924657,4.053189792,0.053176755,0.411594755,0.208009061,1.178379004
4124,1.165827493,4.052751424,0.053165937,0.411514173,0.207959477,1.178243701
4125,1.165786529,4.05292447,0.053157018,0.411404512,0.207890866,1.178232679
4126,1.165910592,4.052855381,0.053143393,0.411275818,0.207846073,1.178206251
4127,1.166110379,4.053453883,0.053135086,0.411171465,0.20778479,1.17833112
4128,1.166217882,4.054010424,0.053119394,0.411045218,0.207754286,1.178429441
4129,1.166534403,4.053586154,0.053108695,0.410928837,0.207717998,1.178375217
4130,1.166440464,4.053916776,0.053096451,0.410819513,0.207657756,1.178386192
4131,1.166612258,4.054308203,0.053082764,0.41069201,0.207611158,1.178461279
4132,1.167046664,4.054461435,0.053068577,0.410613934,0.207545438,1.17854721
4133,1.167203563,4.054861244,0.053055446,0.410546125,0.207497138,1.178632703
4134,1.167103953,4.055306805,0.053039943,0.410452194,0.207449985,1.178670576
4135,1.167018258,4.055587254,0.053029015,0.410344345,0.207409489,1.178677672
4136,1.166770789,4.055759764,0.053015917,0.410252563,0.207361956,1.178632198
4137,1.166690538,4.056218764,0.053003569,0.410153383,0.207309635,1.178675178
4138,1.166510149,4.056446574,0.052988964,0.410089958,0.207254885,1.178658106
4139,1.166962819,4.05570549,0.052975997,0.409980333,0.20720595,1.178566118
4140,1.166892964,4.056257572,0.052967452,0.409885828,0.20714757,1.178630277
4141,1.166919707,4.056838289,0.052959595,0.409774937,0.207093332,1.178717172
4142,1.167122055,4.056884234,0.052948154,0.409642857,0.207029985,1.178725457
4143,1.167341577,4.057347713,0.05293296,0.409572018,0.206996932,1.17883824
4144,1.167608589,4.05729129,0.052920663,0.409470501,0.206951718,1.178848552
4145,1.167828827,4.057773619,0.052908693,0.409398441,0.20690307,1.17896253
4146,1.168279747,4.057946332,0.05289714,0.410413151,0.2068517,1.179277614
4147,1.16893796,4.058167604,0.052888321,0.410308292,0.206814002,1.179423236
4148,1.168639563,4.05801952,0.052873352,0.410217502,0.206769507,1.179303889
4149,1.168980279,4.056964358,0.052858229,0.4101345,0.206711281,1.17912973
4150,1.169086661,4.057003606,0.05284385,0.410038192,0.206666284,1.179127718
4151,1.169361859,4.057369338,0.052828729,0.409933705,0.206617888,1.179222304
4152,1.16912133,4.057817627,0.05281143,0.409848447,0.206580233,1.179235813
4153,1.169153154,4.058069505,0.0528001,0.409764979,0.206544656,1.179266479
4154,1.168936965,4.055062969,0.05278853,0.409696237,0.206494411,1.178595822
4155,1.16879365,4.055087504,0.052773539,0.40962082,0.206435669,1.178542237
4156,1.169192336,4.055128378,0.052758689,0.409543521,0.206398237,1.178604232
4157,1.169225928,4.055038265,0.05274532,0.409432132,0.206351702,1.178558669
4158,1.168960062,4.055276628,0.052734491,0.409320369,0.206307892,1.178519889
4159,1.168938496,4.053070988,0.052726162,0.409229623,0.206261408,1.178045335
4160,1.168886119,4.053120806,0.052712568,0.409107745,0.206205313,1.17800651
4161,1.168955095,4.053628628,0.05269701,0.409026862,0.206162659,1.178094051
4162,1.168860323,4.053592549,0.052682953,0.408950616,0.206115818,1.178040452
4163,1.168798164,4.053266927,0.052670095,0.408855975,0.206071654,1.177932563
4164,1.168978179,4.050512974,0.052658466,0.408767353,0.206007835,1.177384961
4165,1.168872063,4.050685074,0.052649961,0.408650577,0.2059719,1.177365915
4166,1.169118961,4.050883466,0.052639286,0.408533834,0.205905379,1.177416185
4167,1.169079763,4.051421021,0.052627464,0.408441337,0.205866712,1.177487259
4168,1.169026519,4.051444931,0.052615844,0.408338877,0.205818904,1.177449015
4169,1.168603988,4.050255343,0.052601481,0.408246813,0.205778155,1.177097156
4170,1.168660926,4.050364396,0.052588477,0.408186403,0.205732596,1.17710656
4171,1.168593437,4.050513386,0.0525756,0.408088624,0.205694947,1.177093199
4172,1.168601152,4.050847755,0.052567988,0.407994057,0.205640906,1.177130372
4173,1.168904422,4.051204176,0.052557494,0.407941038,0.205584694,1.177238365
4174,1.169361074,4.048288847,0.05254335,0.407838409,0.205533363,1.176713009
4175,1.169429261,4.048466525,0.052527282,0.407760123,0.205507618,1.176738162
4176,1.169739679,4.049004122,0.052515476,0.4076546,0.205455672,1.17687391
4177,1.169814243,4.049398573,0.052503923,0.407573659,0.205394493,1.176936978
4178,1.169371855,4.049776174,0.052488703,0.407506164,0.205344639,1.176897507
4179,1.169483645,4.047902837,0.052481134,0.407406562,0.205293706,1.176513577
4180,1.169773204,4.04835016,0.052464074,0.40732654,0.205254984,1.176633792
4181,1.169953134,4.048347093,0.052452101,0.407214099,0.205194493,1.176632184
4182,1.170195352,4.048752548,0.052440169,0.40711914,0.205151337,1.176731709
4183,1.170128295,4.048942207,0.052427569,0.407064287,0.205083739,1.17672922
4184,1.169663197,4.046813255,0.052418569,0.406958117,0.205033439,1.176177315
4185,1.169948499,4.047069181,0.052406101,0.406848311,0.204993916,1.176253202
4186,1.169875643,4.047423199,0.052395365,0.406733282,0.204917678,1.176269034
4187,1.169677238,4.047515922,0.052382718,0.406624466,0.204868368,1.176213742
4188,1.169865902,4.047734715,0.052371285,0.406506558,0.204810744,1.176257841
4189,1.169574483,4.046266402,0.052360506,0.406407447,0.20474584,1.175870935
4190,1.169483636,4.046782271,0.052352316,0.406318903,0.204673619,1.175922149
4191,1.1695604,4.047027284,0.052339197,0.406211551,0.204629187,1.175953524
4192,1.169233092,4.047505749,0.052329285,0.406136666,0.204582688,1.175957496
4193,1.168986568,4.047714028,0.052317444,0.406027618,0.204519988,1.175913129
4194,1.169116947,4.046463944,0.052296387,0.405932156,0.204475247,1.175656936
4195,1.169104228,4.046523583,0.052287851,0.405829457,0.205305863,1.175810196
4196,1.168687609,4.046795023,0.052276586,0.405708251,0.205261749,1.175745844
4197,1.169138877,4.047342124,0.052265262,0.405630776,0.205223084,1.175920025
4198,1.169305361,4.047574957,0.052253202,0.405532865,0.205176487,1.175968575
4199,1.169408125,4.045377793,0.05224548,0.405463061,0.205127036,1.175524299
4200,1.169336528,4.045691576,0.052231452,0.405357108,0.205094876,1.175542308
4201,1.169164778,4.04586187,0.052215779,0.40525222,0.205048527,1.175508635
4202,1.169370211,4.04634544,0.052200852,0.405193099,0.204984338,1.175618788
4203,1.16933616,4.046688923,0.052186553,0.405030146,0.204940325,1.175636421
4204,1.169333841,4.045537458,0.052176319,0.404939415,0.20489632,1.17537667
4205,1.169558163,4.045634973,0.052163803,0.404827146,0.204854958,1.175407808
4206,1.169525663,4.045737073,0.052151606,0.405719585,0.204805677,1.175587921
4207,1.169564717,4.045740251,0.052140536,0.405611976,0.204760365,1.175563569
4208,1.169751612,4.045727459,0.052126903,0.405513899,0.204717639,1.175567502
4209,1.169490468,4.045366299,0.052113233,0.406744475,0.204670866,1.175677068
4210,1.169719738,4.045275764,0.052096818,0.406670948,0.204625581,1.17567777
4211,1.169774745,4.045238728,0.052086536,0.40654969,0.204577833,1.175645506
4212,1.169770495,4.045358688,0.052078808,0.406481355,0.20453532,1.175644933
4213,1.169986051,4.045722312,0.052067884,0.406382096,0.204488629,1.175729395
4214,1.169808734,4.044674237,0.052049933,0.406262439,0.204443095,1.175447688
4215,1.170100062,4.04483734,0.052037658,0.406185266,0.204411272,1.175514319
4216,1.170186863,4.045273862,0.05203041,0.406092022,0.204379222,1.175592476
4217,1.169957517,4.045413239,0.052013586,0.406013039,0.204336794,1.175546835
4218,1.170008551,4.045997951,0.052003931,0.405893398,0.204289791,1.175638725
4219,1.169674345,4.044353988,0.051990273,0.405782366,0.204263837,1.175212962
4220,1.169745051,4.044345669,0.051976654,0.405667755,0.204225127,1.175192051
4221,1.169691762,4.045067327,0.051963024,0.405572939,0.20417988,1.175294987
4222,1.169485342,4.045404101,0.05195719,0.405463528,0.204139553,1.175289943
4223,1.169006855,4.045691231,0.051946887,0.405349824,0.204113154,1.17522159
4224,1.168918381,4.045569493,0.051933535,0.405243389,0.204073839,1.175147727
4225,1.168627643,4.045449043,0.051919943,0.405132637,0.204016718,1.175029197
4226,1.168857642,4.045764909,0.051906444,0.405045835,0.203957638,1.175106494
4227,1.16891748,4.045761085,0.051891346,0.404944238,0.203912367,1.175085303
4228,1.168693006,4.045825435,0.051882647,0.406287802,0.203878633,1.175313505
4229,1.168603941,4.044268763,0.051871089,0.406162454,0.203838121,1.174948874
4230,1.168996248,4.044136673,0.051861153,0.406055741,0.203795517,1.174969066
4231,1.169216437,4.04411213,0.051851919,0.405948671,0.20374078,1.174973987
4232,1.169044489,4.044583554,0.051840203,0.405840762,0.203705302,1.175002862
4233,1.169054052,4.04477768,0.051831044,0.405756804,0.203649172,1.17501375
4234,1.168717607,4.044200164,0.051814726,0.405661992,0.203609429,1.174800784
4235,1.168705779,4.044516094,0.051806023,0.405547334,0.203554294,1.174825905
4236,1.168639522,4.045147481,0.051793271,0.405467539,0.203504085,1.17491038
4237,1.168758186,4.045183587,0.051779011,0.405371309,0.203441275,1.174906674
4238,1.168526728,4.045646816,0.051766057,0.405225102,0.203386935,1.174910328
4239,1.16827121,4.043988307,0.051753383,0.406332178,0.203328719,1.174734759
4240,1.168315727,4.04401601,0.051736225,0.406239581,0.203280069,1.174717522
4241,1.168210264,4.044335744,0.051723298,0.40611964,0.203228088,1.174723407
4242,1.168209956,4.043943107,0.051712803,0.406073964,0.203188849,1.174625736
4243,1.167890682,4.044221054,0.051700785,0.406004177,0.203145009,1.174592341
4244,1.167984357,4.043708606,0.051688004,0.405924077,0.203113267,1.174483662
4245,1.168151813,4.044014594,0.051681472,0.405839714,0.203065375,1.174550594
4246,1.16837345,4.044391212,0.051673649,0.405744515,0.203021046,1.174640774
4247,1.16824695,4.044608322,0.051661364,0.405645901,0.202960766,1.17462466
4248,1.168310875,4.044945501,0.051650255,0.405563944,0.202909734,1.174676062
4249,1.168354831,4.043312605,0.051639319,0.406478354,0.202844839,1.17452599
4250,1.168447672,4.043648748,0.051627252,0.406366666,0.202795592,1.174577186
4251,1.168556165,4.043993354,0.051618044,0.406254009,0.202756792,1.174635673
4252,1.168488381,4.044088487,0.051604196,0.406122703,0.202710749,1.174602903
4253,1.168925049,4.044253134,0.051594785,0.406002398,0.202669761,1.174689026
4254,1.16879967,4.042805977,0.051580872,0.405897206,0.20262253,1.174341251
4255,1.168907187,4.042827689,0.051564755,0.40580612,0.202575128,1.174336176
4256,1.169054267,4.043191077,0.051552967,0.405720341,0.202521159,1.174407962
4257,1.169230324,4.043262488,0.051541624,0.405632696,0.202466802,1.174426787
4258,1.169048197,4.04323496,0.051527485,0.405523607,0.202419617,1.174350773
4259,1.16865934,4.042935197,0.051516888,0.405423413,0.202376435,1.174182255
4260,1.168825479,4.042759344,0.051506332,0.405344895,0.202326339,1.174152478
4261,1.168631844,4.042995537,0.05149417,0.405283724,0.202261167,1.174133289
4262,1.16851668,4.0429539,0.0514784,0.40522259,0.202210177,1.17407635
4263,1.168275504,4.043480159,0.051466733,0.405147497,0.202155683,1.174105115
4264,1.168347071,4.041982548,0.051455338,0.405046491,0.202108809,1.173788051
4265,1.168398408,4.042377407,0.051443471,0.404927544,0.202068609,1.173843088
4266,1.168312162,4.042854013,0.051431632,0.404862375,0.202014104,1.173894857
4267,1.168026476,4.04311149,0.051413936,0.404738616,0.20196698,1.173851499
4268,1.16824133,4.043224772,0.05140224,0.404652532,0.201912174,1.17388661
4269,1.167942448,4.043966269,0.05139066,0.404576636,0.201867299,1.173948662
4270,1.167757457,4.044444818,0.051381609,0.40447203,0.201833081,1.173977799
4271,1.167863762,4.04442915,0.05137045,0.404345959,0.201787715,1.173959407
4272,1.167432956,4.04471203,0.051358425,0.404275692,0.201736147,1.17390305
4273,1.16794355,4.044924887,0.051343637,0.40415371,0.20169355,1.174011867
4274,1.167707633,4.044646619,0.051331986,0.404068276,0.201652584,1.17388142
4275,1.167910483,4.044908254,0.051318833,0.403938987,0.201588922,1.173933096
4276,1.167418065,4.045126767,0.051305623,0.403844252,0.201535588,1.173846059
4277,1.167450475,4.045038134,0.051294212,0.404845048,0.201490639,1.174023702
4278,1.166804129,4.045665371,0.051275925,0.405869252,0.201431122,1.17420916
4279,1.166862734,4.045787378,0.051266743,0.405774463,0.201379447,1.174214153
4280,1.166783484,4.045876491,0.05125469,0.405743081,0.201333031,1.174198156
4281,1.166633737,4.046252601,0.051242176,0.405635791,0.201286447,1.17421015
4282,1.166677656,4.046660925,0.051230041,0.405535717,0.201236414,1.174268151
4283,1.16679187,4.047050494,0.051218711,0.405442277,0.201206057,1.174341882
4284,1.166873073,4.044197749,0.051210521,0.405293663,0.201150663,1.173745134
4285,1.166708261,4.044667913,0.051199787,0.405193786,0.201113845,1.173776719
4286,1.166857427,4.045157618,0.051192165,0.405118551,0.201078252,1.173880803
4287,1.166870465,4.045450619,0.051182931,0.404984084,0.201015129,1.173900646
4288,1.167256324,4.045993571,0.051169463,0.404921045,0.200954683,1.174059017
4289,1.167032571,4.044155839,0.051158481,0.404819149,0.200895635,1.173612335
4290,1.167122516,4.04478714,0.051146817,0.404794731,0.200852056,1.173740652
4291,1.167242574,4.044944326,0.051134642,0.40473669,0.200798547,1.173771356
4292,1.167160215,4.044850317,0.051120288,0.404597672,0.200743886,1.173694476
4293,1.167265623,4.044984938,0.051104013,0.404496637,0.200696775,1.173709597
4294,1.167643413,4.043732223,0.051087811,0.404397753,0.200657562,1.173503753
4295,1.167481664,4.043630235,0.05107216,0.404292384,0.200618161,1.173418921
4296,1.167277409,4.043974647,0.05105974,0.404198756,0.200563255,1.173414761
4297,1.167084882,4.044160378,0.051049573,0.404063414,0.200520816,1.173375813
4298,1.166929328,4.044280918,0.0510336,0.403978633,0.200460745,1.173336645
4299,1.166531373,4.042817414,0.051020692,0.405009027,0.200400131,1.173155727
4300,1.166911911,4.042714915,0.051008102,0.40492123,0.200354152,1.173182062
4301,1.167106256,4.043102635,0.050995641,0.404799064,0.200302281,1.173261175
4302,1.166963506,4.043252039,0.050984579,0.404707161,0.200256448,1.173232747
4303,1.166842573,4.043529358,0.050974177,0.404621648,0.200200623,1.173233676
4304,1.166909966,4.041844016,0.05095862,0.404524336,0.200158214,1.17287903
4305,1.16716446,4.042144281,0.050948905,0.404442811,0.20010713,1.172961517
4306,1.167155645,4.042300136,0.050935671,0.404351461,0.200087581,1.172966099
4307,1.167317827,4.042535848,0.050925213,0.404287818,0.200024952,1.173018332
4308,1.167258069,4.042974292,0.050909038,0.404202249,0.199973908,1.173063511
4309,1.166883357,4.041652589,0.050897841,0.40416202,0.199926011,1.172704364
4310,1.167027215,4.041555102,0.050882802,0.404063325,0.19986979,1.172679647
4311,1.166830655,4.042009781,0.050871404,0.403950739,0.199825837,1.172697683
4312,1.167079213,4.042282617,0.050861771,0.403885215,0.199781284,1.17277802
4313,1.167262965,4.042619391,0.050850688,0.403756385,0.199745821,1.17284705
4314,1.166876849,4.042277846,0.050837871,0.403672837,0.199701927,1.172673466
4315,1.1669777,4.042742879,0.050827335,0.403562027,0.199660259,1.17275404
4316,1.166959164,4.042666367,0.050815513,0.404618153,0.199630201,1.17293788
4317,1.167127585,4.042993556,0.050804776,0.404532943,0.199579126,1.173007597
4318,1.16766973,4.042828924,0.050794132,0.404449714,0.199528147,1.173054129
4319,1.16768753,4.044803583,0.050782028,0.404339419,0.199478913,1.173418295
4320,1.167451375,4.044571424,0.050768527,0.404244167,0.19942633,1.173292365
4321,1.167501596,4.04469629,0.050757434,0.404205658,0.199391696,1.173310535
4322,1.1673614,4.044633695,0.05074546,0.404075342,0.199347371,1.173232654
4323,1.167115935,4.04477687,0.050733281,0.403974073,0.199297439,1.17317952
4324,1.166924635,4.04539161,0.050724056,0.403885714,0.199246944,1.173234592
4325,1.166972801,4.045474409,0.050713422,0.403776024,0.200619634,1.173511258
4326,1.167284961,4.045706357,0.050702601,0.403718673,0.200567887,1.173596096
4327,1.167527562,4.045887811,0.050688388,0.403641921,0.200517762,1.173652689
4328,1.167623719,4.04606732,0.050675143,0.403542564,0.200474516,1.173676652
4329,1.16740919,4.045288194,0.050664114,0.403461928,0.200427803,1.173450246
4330,1.167291973,4.04577637,0.05065275,0.403374973,0.200382592,1.173495732
4331,1.16702146,4.046328417,0.050637688,0.403300118,0.200329708,1.173523478
4332,1.167129885,4.046986043,0.050623417,0.403215289,0.200298524,1.173650632
4333,1.166831688,4.047265036,0.050609668,0.403132209,0.200276382,1.173622996
4334,1.166928134,4.047925865,0.050596934,0.403022614,0.200228174,1.173740344
4335,1.167166301,4.048149169,0.05058247,0.402909793,0.200183094,1.173798165
4336,1.167241493,4.048365137,0.05057405,0.402814294,0.200136773,1.173826349
4337,1.167103731,4.048439679,0.050563191,0.402698763,0.200099874,1.173781048
4338,1.167271129,4.048353621,0.050555114,0.403701913,0.200047825,1.17398592
4339,1.166734264,4.046834229,0.050543933,0.403585132,0.200012271,1.173541966
4340,1.166752819,4.047609782,0.050532891,0.403491864,0.199973438,1.173672159
4341,1.166858505,4.047963053,0.050521369,0.403432975,0.19993193,1.173741567
4342,1.166443274,4.048219034,0.050510746,0.403351173,0.199888013,1.173682448
4343,1.166566139,4.048182443,0.050497573,0.403250177,0.19984661,1.173668588
4344,1.166426425,4.047020861,0.050483685,0.403170127,0.199789491,1.173378118
4345,1.166772791,4.047127101,0.050472155,0.403093853,0.199748537,1.173442887
4346,1.166652989,4.047208669,0.050459775,0.402996146,0.199715083,1.173406532
4347,1.166342248,4.047296317,0.050443827,0.403844067,0.199672563,1.173519805
4348,1.166298003,4.047290362,0.050428039,0.403751302,0.199636726,1.173480886
4349,1.166387786,4.045301777,0.050416323,0.403629447,0.199598051,1.173066677
4350,1.166395623,4.045517598,0.05040225,0.403554471,0.199547437,1.173083476
4351,1.166318572,4.045463126,0.050387423,0.40347969,0.19950245,1.173030252
4352,1.165752761,4.045679188,0.050372563,0.403396357,0.199440305,1.172928235
4353,1.165745595,4.045851202,0.050357524,0.403332048,0.199384274,1.172934129
4354,1.166069991,4.044004567,0.050343183,0.40325325,0.199338376,1.172601873
4355,1.165898546,4.04407005,0.05032852,0.403183124,0.199296959,1.17255544
4356,1.16594538,4.04412671,0.050314881,0.403111926,0.199251241,1.172550028
4357,1.165906838,4.044542608,0.050304297,0.403012124,0.199199022,1.172592978
4358,1.165772231,4.044839932,0.050295297,0.402899944,0.199157431,1.172592967
4359,1.165435576,4.046467982,0.050278614,0.402825586,0.199119381,1.172825428
4360,1.165233875,4.046652765,0.050270894,0.402755792,0.199084661,1.172799597
4361,1.165348122,4.04701844,0.050260888,0.404184942,0.199039545,1.173170387
4362,1.165163877,4.047538069,0.050251743,0.40507908,0.198996236,1.173405801
4363,1.165102925,4.047714064,0.050239982,0.404992964,0.198952181,1.173400423
4364,1.164877272,4.047709853,0.050226684,0.404913027,0.198919692,1.173329306
4365,1.164929045,4.048097574,0.050211637,0.404771431,0.198871371,1.173376212
4366,1.164640775,4.048151977,0.050198258,0.404675617,0.198830709,1.173299467
4367,1.164798531,4.048332727,0.050186982,0.404566233,0.198800864,1.173337067
4368,1.164271135,4.048457597,0.050175829,0.405658812,0.198738762,1.173460427
4369,1.164423411,4.046077386,0.050166259,0.405576495,0.198710803,1.172990871
4370,1.164566987,4.046424465,0.050157939,0.405478553,0.198664285,1.173058446
4371,1.164856475,4.046381113,0.050148682,0.405404506,0.198619467,1.173082049
4372,1.164972007,4.046479027,0.050136142,0.405312049,0.19857439,1.173094723
4373,1.16492235,4.04675646,0.050125152,0.405201142,0.198521548,1.17310533
4374,1.164853519,4.046133001,0.050115074,0.405122826,0.198475037,1.172939892
4375,1.165000457,4.046550719,0.050103447,0.404994558,0.19841303,1.173012442
4376,1.165027474,4.047042587,0.050093618,0.404922438,0.198377644,1.173092752
4377,1.165168343,4.047546783,0.050085723,0.404869022,0.198328817,1.173199738
4378,1.165122805,4.047699551,0.050073944,0.404751397,0.198269287,1.173183397
4379,1.165014424,4.046184066,0.050059455,0.405684957,0.19824028,1.173036637
4380,1.164682021,4.0462454,0.05004939,0.405608992,0.198192276,1.172955616
4381,1.164771524,4.046564172,0.050035531,0.405511107,0.198148914,1.17300625
4382,1.164845142,4.046473541,0.050023971,0.405423874,0.198102526,1.172973811
4383,1.16482962,4.046564356,0.050011921,0.40532767,0.198044568,1.172955627
4384,1.164793856,4.045618882,0.050000669,0.405180313,0.198001379,1.17271902
4385,1.164865939,4.045633263,0.049989713,0.405101749,0.197962762,1.172710685
4386,1.165250474,4.04605578,0.049980294,0.404993797,0.197910173,1.172838103
4387,1.165197073,4.04641728,0.049967749,0.404883376,0.197865859,1.172866267
4388,1.165605733,4.046503746,0.049958939,0.404802053,0.197832745,1.172940643
4389,1.165472506,4.044996778,0.049950986,0.40472409,0.197778512,1.172584574
4390,1.165292265,4.044927414,0.049941559,0.404616336,0.197722715,1.172500058
4391,1.165269373,4.044718406,0.049930609,0.404539656,0.197694128,1.172430434
4392,1.165124076,4.044805464,0.049917744,0.404437287,0.197646942,1.172386302
4393,1.164980584,4.045431294,0.049907418,0.4043385,0.19760118,1.172451795
4394,1.165248354,4.044725915,0.049896263,0.404259613,0.197546216,1.172335272
